content,rating,type,publishedDate,tokenization,status,origin
很用心的營主 環境維持得很乾淨  會讓人想再去的地方,5,1,2022/04/01,,1,1
可以看到很多螢火蟲的營地，場地整理得很好，值得推薦!,5,1,2022/02/08,,1,1
環境真的很棒，滿天星空,5,1,2021/10/24,,1,1
遠離都市塵囂，環境乾淨舒適，推薦。建議可以增加浴廁空間,5,1,2021/05/12,,1,1
場地乾淨、肉肉植物很漂亮,5,1,2020/12/08,,1,1
值得收藏的好營區。廁所乾淨方便，洗澡水量大且熱得很快，環境很優美，營主也很親切熱情，是值得一去再去的好營區。,5,1,2020/01/20,,1,1
能看到螢火蟲整個超驚喜,5,1,2019/06/07,,1,1
營主熱心好聊還有搗麻糬活動，爸爸們玩的比小朋友還投入,5,1,2019/06/07,,1,1
"是個不錯的營區,營主很熱情!。唯一的缺點就是拔營的期限還沒到，下一組客人就來了，營主也沒要對方先離開，還答應對方可先卸裝備，但重點是我們露營的東西都還沒收好，這會讓人覺得有壓力，希望能改進！",5,1,2019/01/01,,1,1
很不錯的營區。廁所很乾淨，營主也貼心的備有清潔用品。,5,1,2018/10/29,,1,1
很不錯的營區 規劃的都不錯喔衛浴設備也好。如果能增加一些路燈，比如說流理台上方加裝路燈會更好,4,1,2018/06/06,,1,1
"很不錯的地方…。環境很乾淨,也沒小黑蚊…雖然螢火蟲已不多了…但還是有零星的幾隻…不過大樹太少，真的很曬…,廁所&浴室太少了～洗澡要排隊好久…",5,1,2018/05/22,,1,1
營主人超好 謝謝你們。浴廁可以多個幾間,5,1,2018/05/14,,1,1
營主人超好~有求必應，值得再來的營區。,5,1,2018/04/07,,1,1
有很漂亮的地理環境晚上觀星賞螢的好地方,5,1,2018/03/28,,1,1
放鬆的好地方。進去營區的路再好一點。就更完美了,4,1,2018/01/05,,1,1
營位大，景觀佳，人車少，夜很靜，無光害，觀星好所在。,5,1,2017/12/10,,1,1
寧靜、悠閒、乾淨、享受大自然的營區。雖然來的路不太平穩，但這裡的風景，舒服的氣氛，清晰的空氣，一切都值得了。 加上這裡的營主超級熱心的，環境也整理的很乾淨，喜歡露營的朋友一定要來走走!!,5,1,2017/10/10,,1,1
天為被，綠草為床，蟲鳴蛙叫伴入眠~不作做的自然好營地,5,1,2017/09/09,,1,1
有ABC三區，AB區有雨棚，熱水很強也不會忽冷忽熱，廁所算乾淨，有提供過濾水只是水量不大要裝很久，不然要自己燒水，建議可以帶幾桶水上來。簡單的營地沒有兒童遊樂設施就是。,4,1,2024/04/08,,1,1
舒適的露營區，除了沒有美麗的景觀外沒什麼缺點,4,1,2023/10/08,,1,1
雨棚無電燈 需自備風景稍嫌不足浴廁數量適中,4,1,2023/09/08,,1,1
好地方,5,1,2023/09/08,,1,1
這個營區似乎愛喝酒唱歌的特別會去，之前已經一堆露友留言抱怨了，可能是因為知道營主不會管吧，聲音大到連其它的營區都影響到，完全破壞露營的心情,1,1,2023/08/08,,-1,1
營區吵死了營主的規定是寫好看的,1,1,2023/08/08,,-1,1
營區風景都樹給擋了，沒啥景觀，但雨棚很大且有附RO熱水很棒，廁所易生臭味，建議加強清潔且垃圾桶要加蓋處理，整體中規中矩，四星營地推薦。,4,1,2023/07/08,,1,1
天氣熱時可以往高海拔露營區前去，這次搭雨棚區，天氣很棒，營區管理很好！,5,1,2023/07/08,,1,1
營地環境非常好也很安靜，櫻花也都盛開了營主也很客氣，都會時不時關心露客但好景不常，自己忘記關車子大燈，營主特別提醒，最後還協助我們接電，讓我們能順利下山，真的非常非常的感謝！有機會一定會二訪的！！ …,5,1,2023/05/08,,1,1
秋高氣爽的季節來拉拉山上露營，享受高山冷空氣的獨白，提前試穿著禦寒保暖衣物，在遠見之星露營區的夜晚，天上夜空佈滿星星的光芒，真的是太巴適了。 …,4,1,2023/05/08,,1,1
第一次遇到定雨遮沒電燈的，但是會露營的咖基本上都會有照明設備，不是有太大問題，今天下午雖然遇到下雨，但是遇到雙彩虹挺幸運的,5,1,2023/05/08,,1,1
海拔約1350M氣溫涼爽，夏天露營都會往高海拔地區跑，以臺北往這營區路況品質來說還算不錯，皆是柏油及水泥路況，沒泥土及石頭路，但因需經北橫及拉拉山風景區，所以在路不寬之餘，若出入時間時段選擇不好的話，會車是家常便飯，車程便會拉長到2.5至3小時；這附近周圍有很多露營區，會讓人想到尖石及泰安，拉拉山該區域建築物要是可以少個2/3，露營區少個一半則一定會更美，我對這營區評價是持平，各項基本設施都有也完好，露友可以來露，不會採雷的。,4,1,2023/05/08,,1,1
遠方景色位置差了一點有一堆樹，雨棚B區是有新棧板小了點不適合隧道帳，有冰箱有過濾器可取水會出來的水雜質有一點，衛浴共用有電熱水器先進了點，路小了點會車就塞，除了這些一切都還不錯，高海拔是避暑的好地方。,4,1,2023/05/08,,1,1
棧板位置偏後一點會更好，現在搭客廳帳會突出雨篷，且還跟帳篷有個高低差,3,1,2023/05/08,,0,1
缺點不多的營地,5,1,2023/05/08,,1,1
對於超收無所謂的營主，營區衛浴又規劃不良，就算設備再好也不會再去了,1,1,2023/05/08,,-1,1
"當天臨時起意想去露營，但疫情嚴峻且有小小孩還沒疫苗可以打，網路找營位看有沒有營區有某區沒人訂然後有獨立衛浴的，一間一間打電話問老闆能不能讓我們少帳包區獨立衛浴，問到""遠見之星""老闆說可以，電話掛掉前還再跟他確認一次，結果1. 我們一到營地就看到我們那區有別人，瞬間覺得被耍了，跟營主反應為什麼答應了卻沒做到，但也不可能叫另一帳撤，人家也是無辜的。2. 跟營主和另一帳協調好我們各用一間衛浴，結果隔壁區的會跑來我們這區用衛浴，跟營主反應營主說他去跟隔壁區宣導，宣導完隔壁區還是有人跑來洗澡及使用水槽。3. 營主說衛浴的部分他會再次跟隔壁區宣導，但水槽要開放隔壁區共用，那不是一樣大家跨區接觸嗎...(每區都有水槽可用)以上覺得很不能接受，老闆說不然你們就收一收離開。心情被搞得很差留下來也沒意思，當天再開3個小時回去了。",1,1,2023/05/08,,-1,1
夏季避暑舒適~雨棚區不愁雨,4,1,2023/05/08,,1,1
未妥善管理來的營客，放任唱歌吵鬧到凌晨，整個山頭都是吵鬧聲，不推薦給想享受山景寧靜的人,1,1,2023/05/08,,-1,1
完全沒有人管理的營區，半夜三點震天響的音樂及大合唱聲音，廁所髒污，不建議想享受山野環境的露客來訪,1,1,2022/05/08,,-1,1
20220219~20C區包區 無雨棚營區只有假日有營運我們露營當天剛好遇到接近寒流等級的天氣，又冷又凍又下雨。營區在靠近恩愛農場附近，海拔1千多公尺。但我們所在的C區並沒有景色可以看。營區有兩個超大冰箱，一間廁所，二間衛浴（其中一間包含馬桶），有兩個水槽，流理台，熱水24小時供應，水壓很強，熱水很熱，超棒。還有過濾水（熱水）對於要煮火鍋，湯，泡麵，泡茶，泡咖啡，超級方便。不是小台的飲水機，是廚上型飲水機，所以不用擔心水用完了，還要加水等它煮滾才有熱水可以用。營主是一對夫妻，約莫60幾歲，人很客氣。營地是草皮，旁邊是石子路，我們把車都停在石子路上。晚上很冷，來到0度，我們5帳，開了5件電毯，2台黑設，也沒有跳電，溫暖一整晚。我們離B區也有點距離，一早營主有提醒我們晚上10點要小聲，但因為整晚下雨，雨聲都蓋過我們的聲音了，營主也就沒有特別制止我們，但我們還是有盡量降低聲量。營區有兩隻小貓會來走走逛逛，一隻白色可摸，親人。C區很大，我們搭了5帳，加一個5X8天幕。很棒的露營區！,5,1,2022/05/08,,1,1
有雨棚，固定式棧板，下雨天比較方便，景色優美,5,1,2022/05/08,,1,1
營地管理得很乾淨，草地平坦，停車方便，熱水24H提供水量充沛。,5,1,2022/05/08,,1,1
有大鐵棚，不怕風雨,5,1,2022/05/08,,1,1
有屋頂有大冰箱很方便！適合露營新手！,5,1,2022/05/08,,1,1
空氣好、是個能放鬆心靈的好地方！！值得一提的是….廁所很乾淨，水不會忽冷忽熱又強勁 …,5,1,2022/05/08,,1,1
廁所有尿騷味若可以每天打掃會更好,4,1,2022/05/08,,1,1
"真是差勁的營地...露客完全沒在管理...三級防疫...多數露客完全不帶口罩..到處走...而且還開4台車4帳篷.包區..超過10人以上群聚喝酒唱歌...夜衝凌晨1點入場搭帳營釘打到凌晨2點多...11點唱歌到20:00..凌晨喝酒聊天到凌晨4:00多...再三告知營主依然無效..最後得知...他們來過3-4次了...爛到爆...絕不再去..>""<",1,1,2022/05/08,,-1,1
預測很乾淨，很棒！唯一的缺點就是遠了點,4,1,2021/05/08,,1,1
設備很齊全，環境很乾淨，洗澡熱水足夠水也大很舒服，營主人很親切熱情,5,1,2021/05/08,,1,1
1. 夏天來這拉拉山，圖的就是涼爽與安靜，尤其是這種容易親近的山，不過今年因為疫情的關係，好多年沒出現的塞車在這裡又出現了，台7線從大溪過羅浮後道路縮減，之後就一路會會車困難一直到三光叉路口，今年要來的人該要有心理準備，另外一段超塞路段就是剛到上巴陵到熱門營區及拉拉山森林遊樂區，有些營區會車困難車又多，一塞可能要30分鐘2. 這個營區分A區，B區及C區，A區(草地)跟B區C區(雨棚)分開在路的兩側，A區(草地)可搭四帳，草地圍護良好，空間算還好，四周都是樹與營主的房子圍繞，主要樹種是楓樹，櫻花樹，柳杉，B區C區(雨棚)的視野較佳，只有矮樹，不妨礙視野3.因為每個營區帳數不多，只要大家分批盥洗，衛浴設備應該算足夠吧，這裡也有冰箱，不過卻沒有看到飲水機與吹風機4.這裡沒有看到小黑蚊，傍晚也沒見到蚊子，不過卻在隔天早上6點多出現大隻的蚊子，數量不少，好在都挺好打的，都是小問題，重點不要有小黑蚊就好5.營主是台北人，很早就經營這塊地了，只有假日才上山，人超客氣，還會提醒你天氣變化，所以快點搭帳，好人一枚,5,1,2021/05/08,,1,1
空間很夠用，營主夫妻很客氣。洗澡時水很燙，衛浴空間很乾淨。小朋友忘記收充電器與耳機，營主很客氣收好並且寄回來給我。很棒的地方,5,1,2021/05/08,,1,1
營主為了多賺錢～把營位規劃非常擁擠～品質超差～公共洗手間沒有清洗～氣味非常噁心～6個營位共用一小小上層冷凍層,1,1,2020/05/08,,-1,1
廁所有點遠 其他露客唱ktv很吵 也不會勸阻,3,1,2020/05/08,,0,1
老闆親切，熱水很充足,5,1,2020/05/08,,1,1
視野不錯有水有電有冰箱,5,1,2020/05/08,,1,1
半夜放任其他營友 大聲喧嘩 放音樂 唱歌 放炮 影響範圍之廣,1,1,2020/05/08,,-1,1
老闆把草皮打理的很好，廁所也乾淨，還提供過濾水。這裡很舒服，風景也美，很值得再來,5,1,2020/05/08,,1,1
營主親切 營區很乾淨很可惜景觀被大樹遮住了！晚上可觀星喔～,4,1,2020/05/08,,1,1
清幽,5,1,2020/05/08,,1,1
開車一路上到貴營前，路邊櫻花盛開，很棒的是到貴營走幾步路就可以去賞櫻，不用去開車擠車,5,1,2019/05/08,,1,1
空氣真的超好的，假如季節對到天空無雲，晚上真的會滿天星光；關於設施，現場提供衛浴、流理台、冰箱、垃圾桶及熱開水可以直接泡麵之類的，相當方便，場主人很好，環境整潔，蠻推薦的！,5,1,2019/05/08,,1,1
場地安排略為侷促，小朋友較無活動空間,3,1,2019/05/08,,0,1
營主人很親切，營地很乾淨,5,1,2019/05/08,,1,1
舒適,5,1,2019/05/08,,1,1
C區有天然的杉林天幕,5,1,2019/05/08,,1,1
老闆很好，風景很美,5,1,2019/05/08,,1,1
老闆很客氣，天氣比神木群區好，推薦,5,1,2019/05/08,,1,1
風景優美，營主人好，地主很棒，又有好甜美的水蜜桃，讚 …,5,1,2019/05/08,,1,1
場地分配帳帳空隙少，營主互動沒有,3,1,2019/05/08,,0,1
老闆做生意敦厚老實營區整理用心愛草地的營友們決定值得一遊,5,1,2019/05/08,,1,1
露營的好地方！如果你幸運的話，你可以在天空中發現很多星星。四季皆有美麗而不同的景色。,5,1,2018/05/08,,1,1
視野開闊，舒服的草地,4,1,2018/05/08,,1,1
空氣清新莊野遼闊，浴室乾淨，營主熱情，讚,4,1,2018/05/08,,1,1
"很棒的營地,景觀佳,草皮優,衛浴乾淨,蚊蟲極少.",5,1,2018/05/08,,1,1
營地排水佳，雨後大景優，衛浴尚可，營主熱心,4,1,2018/05/08,,1,1
營主人很好,5,1,2017/05/08,,1,1
好山好水露營好地方,5,1,2017/05/08,,1,1
草皮區沒有view很可惜，要挑雨棚區,4,1,2024/04/14,,1,1
很棒的營區！。雖然有點遠！很不錯的體驗！,5,1,2023/09/26,,1,1
初露就選在這裡避暑，小孩玩的很開心，廁所算大間乾淨，老闆人超客氣，下次有機會還是會想來。接近營區附近希望可以多個告示牌，一不注意就走過頭了，別家營區沿路都有標示，,5,1,2023/08/15,,1,1
營區浴室算乾淨 洗澡水夠熱 水也很大 營位的位置在B區雨棚區有些可惜的是 展望都被樹木擋住了。冰箱有兩台 其中一台 會突然斷電 食物很難保鮮 白天時 蒼蠅真的很多很多 不曉得是不是附近有水蜜桃果園的關係還是下雨後也會這樣早上我們就快速打包回家了！,4,1,2023/06/04,,1,1
場地很大！洗澡用的瓦斯也很夠力,5,1,2023/04/24,,1,1
風景美 營主態度好 有陽光 有下雨 晚上跳電 一小時才有電 我們不生氣 因為在露營時候 心情很平靜,4,1,2023/03/14,,1,1
營主很熱心 浴廁很乾淨 空氣好 風景美,5,1,2022/12/14,,1,1
空氣清新營主很客氣景觀讚,4,1,2022/11/03,,1,1
每四帳共用一個大冰箱，冰箱上層有冷凍庫很方便，浴室用儲能式熱水器，水量大，水溫高，廁所很乾淨。,5,1,2022/10/10,,1,1
小而美，附近營區很多，別跑錯位置,5,1,2022/10/09,,1,1
小而美，附近營區很多，別跑錯位置,5,1,2022/10/09,,1,1
營區不大，小而單純，廁所均為衛浴設計，非常方便使用,5,1,2022/05/09,,1,1
乾淨舒適。進去的巷弄有點小要注意 否則會錯過開錯路有遮雨棚跟木棧板 都很乾淨很棒每帳後面都有個插座冰箱吹風機俱全！浴室也很乾淨很棒的地方,5,1,2021/10/19,,1,1
"環境還不錯,只是C區較沒景,而且第一次碰到醉女胡鬧,早上臨走前剪人帳篷後落跑",5,1,2021/03/15,,1,1
小而美的營地。熱情的營主美麗的櫻花粉香的桂花衛浴稍微不足,5,1,2021/03/03,,1,1
營位給的很小，很不舒服。到拉拉山往營區的路，那邊有太多營區，非常容易塞車，也許那邊的營區能一起討論出一個輪流引導交通之類的方案，否則真的會塞非常久，尤其假日。,4,1,2020/10/28,,1,1
有機會還會再去唷!。部分路段真的很小條，會車要很小心，其他部份都很滿意。老闆推薦的神木群留待下一次造訪了。,5,1,2020/10/16,,1,1
露營區規畫很棒，露的很舒適，營主大大也很親切。,5,1,2020/09/21,,1,1
"無限美好。要去的人不要猶豫了，真的是一個非常乾淨的營地！ 當天入住遽然包全營地！！ 超級爽的， 好安靜 也沒有人打擾， 9月的季節平地一樣好熱,上來1300米後 整個涼快到爆炸， 真心推薦b區， 遮雨棚真的好涼  草坪也好美 超級好下釘， 以上是我9/5-9/6實際感受",5,1,2020/09/11,,1,1
環境整潔。營區整體環境良好，小缺點是周圍預留空間較小，停車與會車不易，熱水較不穩定，會忽冷忽熱,4,1,2020/02/11,,1,1
營區有點擠，帳連帳，高山空氣不錯,4,1,2019/10/02,,1,1
風景超級美，除了交通不太方便到之外，其他營地的品質以及衛浴設備都相當棒。,4,1,2019/07/24,,1,1
營地很棒，可在帳棚旁停車,5,1,2019/07/07,,1,1
冬天不適合，太冷，沒有景，沒有什麼設施，但該有的都有。。費用有些高，夜衝收一半營地費，沒有販賣東西，有冰箱，沒有冷凍。浴室老舊型的，不會納入考量再去,3,1,2019/06/17,,0,1
很舒適的地方。景觀優美，櫻花樹綻放營地雖然不大但是維護得很好浴廁乾淨，衛生紙自備美中不足的是浴室上方通風，洗澡的時候很冷,5,1,2019/02/10,,1,1
超貼心的設備：熱的飲用水、舒適的浴室、夠熱夠大的洗澡水、冰箱,5,1,2019/02/04,,1,1
風景很好的營區。沒有蚊子、蒼蠅的好地方營主也很熱情待客,5,1,2019/01/04,,1,1
營主人很親切，營地非常乾淨,5,1,2019/01/02,,1,1
環境不錯 空氣很好 營主很客氣,5,1,2019/01/02,,1,1
闆娘親切，風景 優美。我們住C區，6帳很擠，車子停在帳的對面，跟帳中間大概只剩2台車子的寬度，有冰箱很方便，電熱水器，所以連續 幾個人洗的話溫度會降低，清潔Ok，沒衛生紙。離拉拉山神木只有25分鐘車程，離村中心（數家小吃餐廳，警察局，消防局，在地商店）不到10分鐘車程，補給很方便。,4,1,2018/12/31,,1,1
景觀很美！廁所非常乾淨！還有提供過濾飲用水，而且營主非常貼心！。上山的最後一段路程，有點陡，建議大家加滿油啊！,5,1,2018/12/31,,1,1
營主很會在露營的前一天開始傳訊息告知山上的溫度提醒要注意保暖，還真是一個貼心的營主,5,1,2018/12/30,,1,1
老闆親切，營區乾淨，很喜歡,5,1,2018/11/26,,1,1
簡單乾淨的營區，營主夫婦非常親切,4,1,2018/11/24,,1,1
簡單，乾淨的營區，風景很棒,4,1,2018/11/24,,1,1
感覺非常好，但草皮下太多石頭了，敲的好累！,5,1,2018/11/12,,1,1
營主夫婦超親切，很放鬆的一個營地（∩▽∩）,5,1,2018/10/29,,1,1
值得再訪。夜衝那晚被滿天的星星包圍，早上起床後被雲海圍繞著，真美阿...衛浴乾淨，值得推薦。,5,1,2018/10/12,,1,1
營主親切。景觀稍被樹叢擋住，要找到無遮蔽的地方才能瞥見山巒疊嶂景色，浴廁乾淨，但若有提供洗髮、沐浴用品會更好,3,1,2018/08/14,,0,1
每一區如果滿帳的話，地方會偏小，其它方面都很優。,5,1,2018/08/05,,1,1
營主老闆超客氣，服務很好，遇到問題立刻出面解決。。風景超優美的，傍晚時分的雲霧嵐氣飄浮，感覺像在仙境一樣。不過B 區設定9帳略顯擁擠，6~7帳較合適。早晚偏涼，山上約19度上下（平地38度），很適合夏天露營，就是蚊蠅較多（也可能是夏天的關係）,5,1,2018/08/01,,1,1
熱水充足下雨不積水雲海超漂亮逛拉拉山看神木吃水蜜桃,5,1,2018/07/24,,1,1
營主夫妻很親切，很美的雲海，舒服的草地~。置物架如果可以離蓮蓬頭遠一點，衣物比較不會被水濺濕~,5,1,2018/07/22,,1,1
美景無限，可惜營位略嫌擁擠，衛廁只有三間！,4,1,2018/07/14,,1,1
路標不太清楚，要找不容易,4,1,2018/04/09,,1,1
空氣好星星多離台北不遠是個適合渡假休閒的營地,5,1,2018/01/03,,1,1
"維護得很好, 好營地。臨時有一帳發高燒無法成行, 老闆體諒沒多問. 謝謝老闆!很漂亮的營地! 景觀好, 星空美不太大也不太小, 剛剛好",5,1,2017/12/12,,1,1
勸大家不要去。（你們都去了，那我不就很難訂位！）,5,1,2017/12/11,,1,1
老闆/老闆娘 真的好善良～,5,1,2017/08/28,,1,1
B區八帳太擠了，完全沒活動空間,4,1,2017/08/17,,1,1
營主很親切，看到我們炭火不足還主動提供他自己的木材，人超Nice。路途中的指標真的很不明顯，C區的垃圾桶很不明顯且未分類,5,1,2017/08/03,,1,1
空氣好，風景好，還會想再去哦！,4,1,2017/07/28,,1,1
老闆用心 山景壯觀 夏至涼爽 再訪確定,5,1,2017/07/16,,1,1
"超讚美景，有雲海可看，放鬆的好地方。但僅限A,B區",4,1,2017/07/01,,1,1
每區都是帳數不多，小而美不擁擠的露營地。,5,1,2017/06/27,,1,1
營主的服務很好會過來關心需要什麼。熱水也是無限供應真的是很舒服的營地,5,1,2017/06/14,,1,1
B區視野較好比較能享受美景，但訂位管理和營地管理還有進步空間。交通:上拉拉山的交通很方便。浴廁:還算充足但因為沒有分離，所以馬桶座和衛生紙總是濕濕的，衛生紙用完第二天才會補。景觀:只有B區視野較好。服務:老闆很親切，但管理訂位的能力需加強。我兩個月前在系統上訂B區，到了現場他卻找不到我的名字，然後又說我原本訂的區域給人包場了！問了左鄰右舍，大家都一樣狀況，訂位跟實際位子不一樣。我們左邊的鄰居，老闆跟他們說車子可以停旁邊，到了傍晚又有一台車進來，老闆才趕快請他們移車。我懷疑老闆是否能掌控他收了幾帳?是否能同時管理透過露營樂和直接找他的訂位，這會有超收的風險吧!?設施:每個營地有獨立電源，共用水槽，(有燈沒有雨遮)，有吹風機和冰箱，草地但排水極好~~,4,1,2017/05/30,,1,1
遠見之星~雲海山巒變化無窮，讚！。廁所間數太少，上廁所時常忘了攜帶衛生紙，造成不便，很麻煩！希望廁所能提供衛生紙。建議浴室和廁所能分開，才能發揮委善運用。,4,1,2017/05/28,,1,1
謝謝營主提供美好的地方，供大家放鬆，享受大自然。草地上碎石很多，泥土裡都是碎石，營釘不好紮入,4,1,2017/05/01,,1,1
一個值得推薦給大家的好營地。。草皮厚，視野開闊無遮蔽，據說秋季還可以看到雲海。營區面南，無光害適合上山觀星。近上巴陵觀景台，臨時補給方便。老闆態度親切，還供冰箱可以使用。,4,1,2017/04/20,,1,1
適合團露。風景佳，熱水佳，老闆客氣，B區佳，不過A區有個小不便，電源座靠山，洗手台靠景，相隔至少10尺，這之間還有車輛得通行，B區無此問題，另外此次遇到比較自私的5帳露友團，把B區8帳空間全佔滿，原本預訂B區的我，被迫往A區走。露友團還大喇喇把車停在A區，是很不夠空間逆，廁所燈用後也不關，我關了也還全打開。不免小抱怨一下，適合團露,4,1,2017/03/18,,1,1
100分。整體上都還不錯就是拉拉山的路不是很好開營主夫妻都超級親切^^,5,1,2017/01/05,,1,1
風景太美了，草皮營區但排水很優，很棒,5,1,2016/12/01,,1,1
廁所跟衛浴很乾淨有在維護又很多間，很不錯！(浴室內有一個盥洗置物架還有一個雙層有門的置物櫃！有提供公共吹風機一台使用，浴室熱水提供時間為18:00-00:00，水壓蠻夠的熱水也很熱)這裡還有提供公共冰箱給大家冰食材！營位很大，每個營位有一個流理臺和一個垃圾桶可以使用，流理臺上有插座可接延長線，如果需要記得帶長一點大約3-4米的線才夠。圖片的區域是C、D區的露營區，車子可以直接停在營位前面蠻方便的！蠻適合帶小孩來的一個露營區，看到蠻多組家庭，但因為地點偏平地海拔不高所以是沒什麼風景，但營區周邊有田散散步還不錯，很像鄉下阿嬤家附近的感覺。搭帳時，營主有要求需要在帳棚下都墊一塊護草墊，但墊子蠻硬的所以建議帶睡墊，不然晚上睡覺地板會硬到讓你難入睡。-2024-04-06-當日天氣大約25-26度C，氣溫舒適，在這個營區能感受到微微風不會太熱。,5,1,2024/04/10,,1,1
方便抵達的露營區！營位分配很大，草地維護很好也有提供護草墊浴廁很大很乾淨都有人打掃,5,1,2024/04/08,,1,1
營主一直盯著看限制非常多然後態度口氣也很差是出來露營放鬆不是來受氣的非常不推,1,1,2024/03/08,,-1,1
無敵差評千萬不要來受氣營主非常沒有耐心小孩玩球營主車子就停旁邊球打到車子就被營主罵了一個老太太還走來帳篷罵大人一樣講話態度真的非常差口氣無敵差露營想放鬆晚上又換年輕的來罵垃圾亂丟明明還沒整理好而已要這麼兇嗎真的這麼不歡迎開什麼營區真的讓人很不爽到極點是完全不歡迎寵物老太太營主自己嘴巴說出來的營主說：「我就最討厭寵物」,1,1,2024/03/08,,-1,1
服務態度超差，口氣是很像跟人吵架一樣,1,1,2024/03/08,,-1,1
設備齊全，營位工整，但冬天有時風大滿冷的,5,1,2024/03/08,,1,1
第一次到沒有蚊蟲跟蜘蛛網以及發霉門板的露營區，整個很令人驚艷！草皮整理的好乾淨空間又大！真的無敵推薦！,5,1,2024/02/08,,1,1
環境好，廁所乾淨,5,1,2024/02/08,,1,1
營主很有耐心，大草坪適合親子同遊，有小籃球場，腳踏車，營位給很大，整體很好，舒服 …,5,1,2024/01/08,,1,1
營主位置給超大～A區草皮超舒服！適合小孩奔跑玩耍還有腳踏車提供小孩騎乘！真的很讚浴室廁所超乾淨超推,5,1,2024/01/08,,1,1
前往營地的路非常好開，有提供親子設施 (溜滑梯、腳踏車、籃球、沙坑、泳池等)、冰箱、飲水機，草皮活動空間也很大，整體來說，是一個很舒服的營地，營主人也滿Nice的。可是1.洗澡有限時間 (晚上12:30前)，白天沒熱水。2.裝備只能在草地旁邊的柏油路下，可是柏油路大概只有不到3米寬，下裝備會有壓力，因為下裝備的時候，勢必會擋到後面的車。3.適合腳踏車騎行的空間就只有柏油路，可是柏油路很窄。4.撤帳時間比較硬，很多營地在收假當天會有比較大的彈性時間。5.海拔低，可以看到星星，最大光害是門口那盞路燈，如果可以手動開關就好了。6.A區3帳之後距離護草墊放置區雖然不遠，但會很累。整體來說，還是會在營地的口袋名單中，但下裝備不能在草地下，真的是個硬傷，希望營主可以思考一下解決的方式。,3,1,2023/12/08,,0,1
"場地寬廣舒服, 衛浴乾淨",5,1,2023/12/08,,1,1
A區的車不能停草皮上，上下裝備讓人感覺很緊張，我移車移了四五次。BC區的路比較大，車可以停路邊，會比較好,4,1,2023/12/08,,1,1
營位給的蠻大的很友善的營地,5,1,2023/12/08,,1,1
這次參加的是團露活動，營區整個環境很乾淨草坪也很舒服，廁所很乾淨有提供衛生紙，但是一開始說天氣溫度許可就會開放泳池，結果要去的前一天變成早晚溫差大所以不開放了，但是其實星期六真的超級無敵熱⋯所以沒有使用到這項設施，不過沒關係，因為營主應該也是為了露友的健康著想隔天才知道營區12:30就要全部撤帳離開，也許營區本來就有這樣規定，但是當下還是很傻眼，露營本來就是放鬆的活動，之前的經驗都是14:00前離開，我想以後絕對不會再去，畢竟營區很多⋯加上營區提供的腳踏車都非常破舊，能騎車的地方也很窄小，小孩們一直出現撞車受傷️超危險營位滿帳可以到50幾帳，但是全部共用一個衛浴，熱水只供應到晚上12:00，所以媽媽帶小孩用的女生衛浴常常都是大排長龍等洗澡，白天是完全沒有熱水的唷如果是習慣前一天就開始收拾裝備或輕裝備露友就很適合這個營區，如果是習慣在營區吃點簡單午餐才離開的露友或早上10點才開始收拾要稍微讓帳篷曬太陽去露水的露友真的要好好考慮囉！,2,1,2023/11/08,,-1,1
狂跳電，小黑蚊超多，廁所很遠,1,1,2023/06/08,,-1,1
是一個對露營新手來說很友善的露營區！設備蠻多的（大冰箱、飲水機、戲水池、籃球場..）不太需要擔心設施的問題，但也因為冰箱裡的食材蠻多的，所以造成溫度不夠低的狀況（？，我們有三袋冰塊冰一整天還是水水的。比較需要準備的是大量的防蚊液，最好是防小黑蚊的防蚊液，畢竟露營是接近大自然的活動，不能避免遇到許多的昆蟲們～這次跟朋友們待了兩天一夜，我們都對此感到非常滿意！是一個讓人放鬆的好地方(  ˶ˊᵕˋ),5,1,2023/06/08,,1,1
超大草坪，廁所乾淨，營主用心經營，一大早就在除草,5,1,2023/06/08,,1,1
很大的營區，營區中心在中間，分左右兩區，空間很大，還有籃球區，沙坑，溜滑梯，水池，還有準備了大小朋友都可以騎的腳踏車，廁所浴室也都很乾淨，白天蒼蠅有些多，晚上要稍微注意有沒有營區的狗，會來找東西吃，不過整體營區很棒唷 …,5,1,2023/06/08,,1,1
親子露營區首選大草皮適合讓小孩放電衛浴廁所也算乾淨小黑蚊很多需要注意防蚊,5,1,2023/05/08,,1,1
草皮寬廣，衛浴清潔，有沙地與水池，現場還有自行車可借用(要挑一下)，冰箱也很夠用，孩子們也玩得很開心。,5,1,2023/05/08,,1,1
規劃的動線很棒。這次是參加鹿營團團露，大家有默契把車輛停到外面，原本停車的中央走道，變成孩子的遊戲奔跑區。整個營區更加分了！超棒營主很用心，隨時隨地都有人打掃巡視，洗澡水也是用鍋爐柴火燒的，很舒服。沙坑、遊戲區、腳踏車、很多遊戲器材可以自由取用，很大器。,5,1,2023/05/08,,1,1
