content,rating,type,publishedDate,tokenization,status,origin
一直很想帶兩隻狗狗體驗露營，但又擔心狗狗對陌生環境和聲音敏感睡不好，這次家人邀請我們到這間寵物友善民宿，只要帶上自家狗狗的睡墊，不但可以享受設備完善又可愛的木屋，屋外大草地還能讓狗狗開心跑跑，重點是環境清幽到狗狗都能安心入睡，真的很滿意，希望能趕快再去玩！謝謝管家小姐親切的接待，廚房設備齊全，我們餐餐都煮得好開心滿足！很推薦喔！,5,2,2024/03/08,,1,1
整體環境氛圍還不錯，缺點帳跟帳之間幾乎沒距離，剛好遇到被妖魔鬼怪包圍，大半夜酒瘋吵到不行，只能說露營看運氣了 …,3,2,2024/01/08,,0,1
空間很大，附近沒有住戶可以盡情玩樂不怕吵到別人室內大部分都是木製，聞起來有淡淡木頭香戶外有盪鞦韆跟大草皮適合帶小孩及毛孩來度假,5,2,2024/01/08,,1,1
環境清幽，上山的路雖然崎嶇，但目的地確實值得。這次兩天ㄧ夜意猶未盡，下次再安排長一點時間～,5,2,2023/12/08,,1,1
員工說這是沐林而居改名之後的懶人露營區，view很不錯適合三五好友一起chill一下,5,2,2023/11/08,,1,1
先講缺點1.要煮飯時發現瓦斯爐沒有火，老闆說他沒辦法來處理，還要我們自己到屋外去開瓦斯，然後外面晚上超暗根本看不到，還要克難的自己用手電筒照明，我們是租民宿不是野外求生欸2.雖然浴室有兩間，但完全無法一起使用，同時用會沒熱水而且水超小，我們六人住輪流洗澡也很花時間3.屋內屋外都是生態區，有蚊子可以理解畢竟是在山上，但廁所有兩隻大蟑螂（至少有提供殺蟲劑啦），二樓房間有虎頭蜂真的不行欸，嚇到根本沒辦法好好睡，一直在我們旁邊飛4.退房條件真的是我遇過最麻煩的，通常去住宿當然不會把屋子內髒弄亂，但這家有超多規矩，重點還要多收500元清潔費，明明其他地方沒收清潔費也不需要整理的這麼徹底，更何況我們住進去的時候也沒有特別乾淨啊，很多地方都有灰塵，浴室也有明顯水垢，甚至冰箱還有之前客人留下的食物5.山路超小交通不便，剛好我們退房下山時，有段路遇到車禍，導致所有車都無法通行，既無法會車也無法迴轉，真的還好我們不是有訂位的行程，不然塞在那邊等警察跟拖掉，11點退房將近1點才下山真的暈倒再來優點1.本身木頭房子算維護的還不錯，至少木頭都沒腐壞，而且沒什麼臭味2.屋內空間蠻大的，天花板很高看起來環境很寬闊，比較推薦10個人左右入住，我們這次6人覺得有點浪費3.冷氣蠻涼的，但秋天晚上住其實也不熱，不知道冬天入住會不會太冷4.廚房可用的廚具有很多，對下廚的人來說很方便,2,2,2023/11/08,,-1,1
"看到有一顆星？住後覺得可給4顆,環境優,乾淨,管家親切,會想再去",4,2,2023/11/08,,1,1
接代的主管很親切。讓我這次的求婚很順利 期待下次在上去,5,2,2023/11/08,,1,1
室外燈設置不足,3,2,2023/10/08,,0,1
很舒服的民宿 景色超美~生態超棒!孩子玩得很開心~,4,2,2023/09/08,,1,1
環境優美，無敵夜景，專業管家式服務，以及乾凈舒適的房間，下次一定要再來訪.,4,2,2023/08/08,,1,1
清潔好像有問題 小孩隔天都起疹子 一位大人還過敏去醫院打針,1,2,2023/07/08,,-1,1
2023.06.10-11算還可以，附近很多露營區，有些小地方像是浴室抽風機是沒有實際作用的，其他算是對得起價錢。,5,2,2023/07/08,,1,1
一館包棟，客廳及餐廳寬敞，廚房可容納多人一起煮食，且環境整理的乾淨舒適，很適合一群好友悠閒渡假～,5,2,2023/05/08,,1,1
超適合一群三五好友，衝上山上來放空一面喝茶，一面聊聊生活的樂事與秘密話兒話聊完了，也可以安靜地享受吹風...放空..,5,2,2023/05/08,,1,1
在山上很可以放空，又草坪、草坪區很大、包棟一起與親友共用是個好地方,5,2,2023/05/08,,1,1
很棒的假期，跟姊妹們聚集，環境很好，睡的很好，空氣好，沒有蚊子，不 潮濕，真的很適合家族團圓過節。歡聚假期。,5,2,2023/05/08,,1,1
環境優雅，服務人員超級親切！讚！,5,2,2023/05/08,,1,1
離塵不離城。離山下便利商店很近水壓水溫不是太穩定，雖有浴缸但應該放滿要花一點時間….重視洗澡的要有所考慮。,4,2,2023/05/08,,1,1
環境清幽、乾淨，適合家族旅遊住宿，包棟住宿，超多適合拍照留念的點，晚上好多星星、空氣超好。小小建議-套房內的床換成加大雙人床更讚。,5,2,2023/05/08,,1,1
環境不錯！可是太冷了..睡袋不夠暖也無暖氣供應，冷到睡不著 …,4,2,2023/05/08,,1,1
很喜歡空地很大很適合小孩、小小孩奔跑遊玩。民宿裡也應有盡有很舒適。,5,2,2023/05/08,,1,1
頂樓星空超美陽台烤肉超級chill,5,2,2023/05/08,,1,1
五顆星！非常適合準備求婚的場所！廳內有投影機、寬敞的空間可以佈置且也能同時容納好多人求婚成功後，還可以大家一起聚餐喝酒戶外也有很多空間！！適合家庭野餐、烤肉-和室的床墊意外的很好躺，軟硬適中好想知道是哪裡買的-估狗帶我們走的小路不太好走建議Y字入口的時候，選左邊那條不然有改底盤的朋朋會哭喔,5,2,2023/05/08,,1,1
謝謝貼心管家的完美協助～獨棟小木屋場地寬敞，設備完善，很適合團體包棟渡假。 讚 …,5,2,2023/05/08,,1,1
非常棒的一次體驗,5,2,2023/05/08,,1,1
環境不錯,5,2,2023/05/08,,1,1
服務周到 平日包棟價格優惠！很推大家來住！！,5,2,2023/05/08,,1,1
很棒 很好 很優秀 …,5,2,2023/05/08,,1,1
管家親切，環境舒適，整間建築幾乎都以檜木建造，木頭香聞了非常舒服，室內空間也非常大，不壓迫,5,2,2023/05/08,,1,1
新團隊經營～寢具全換新室內 公共空間 廚房 清潔度都非常優質大草坪烤肉 小朋友生態之旅喜歡,5,2,2023/05/08,,1,1
民宿環境乾淨舒適，管家服務親切貼心小朋友住宿、烤肉玩得很開心是個適合朋友聚會、親子出遊的好去處,5,2,2023/05/08,,1,1
適合親子活動，空間很好整潔乾淨，管家阿姨親切負責，床又大又軟睡的非常舒服,5,2,2023/05/08,,1,1
房間很大 適合打枕頭戰！,5,2,2023/05/08,,1,1
服務親切，環境優美 …,5,2,2023/05/08,,1,1
非常適合一群朋友聚會的好地方不用擔心颳風下雨屋子內部也十分舒適管家經理也很熱心友善以後有機會會再來這邊放鬆休息的,5,2,2023/05/08,,1,1
氣氛佳環境優管家又親切是個很棒的渡假民宿下次還要再來,4,2,2023/05/08,,1,1
管家很熱心，早餐太讚了！,5,2,2023/05/08,,1,1
民宿打理的很好管家很親切，環境舒適、乾淨，晚上還可以烤肉，很適合約朋友來放鬆、聚會，還寵物友善ㄛ …,5,2,2023/05/08,,1,1
很棒的山上風光，環境乾淨清幽，有事沒事衝到山上去放空吧,5,2,2023/05/08,,1,1
這禮拜到民宿住宿，發現沒有評論說的這麼差，從剛進到民宿就覺得好像自己的家一樣，服務也超好的，介紹的非常詳細，我覺得下次還是會選這裡來聚會，因為超讚，小孩有得玩，又玩得開心,5,2,2023/05/08,,1,1
民宿老闆跟小管家都很親切場地很大，裝潢很美，非常適合辦活動獨立環境，人多也不會吵到他人這次分別利用室內及戶外辦兩場活動都非常成功更棒的是寵物友善還有庭院可以讓狗狗奔跑下次有機會一定要再來,5,2,2022/05/08,,1,1
入住民宿一館兩天一夜，之前也住過許多民宿所以有一定經驗，知道無法拿來跟飯店做比較，但還是想給一些建議。一開始進去客廳看起來蠻乾淨的，但之後進到浴室後發現洗手台放置東西的檯面上都是 牙膏漬，當下蠻錯愕，覺得要是有整理過，一定不會有，並不是小細節。還有冰箱部分，裡面有各種之前客人還有得物品（散落一堆的冰塊），看起來也不是可以留給我們用得東西？管家導覽時還說碗就這些，不太夠，但打開烘碗機發現有滿滿的碗盤，是否是從前客人洗完就一直放在裡面的呢？這些似乎都不是小細節，會讓人不經想，前位退房後有全部整理過，才又接待下一位的嗎？希望業者看到之後能夠有所改善，謝謝,2,2,2022/05/08,,-1,1
很勉強給一顆星入住人數15人 （11大4小）剛進民宿介紹房間發現原先加床的都沒加介紹完後算錢時告知說算人頭所以小孩也是同大人價（官網寫小孩200-300？）後來管家離開 要我們統計早餐時越想越不對又打電話告知 我們有加人加床 為什麼沒有床沒有棉被？後來又過來加床和收包棟及早餐錢。大夥兒一進去房間 ～這寢具有清洗過嗎？棉被床單濕潤感很重，室內拖鞋才4-5雙 ，大家腳都變冰棒了，一樓廁所衛生紙剩幾張，蓮蓬頭還壞掉不能出水（大家還克難直接水管洗），二樓出水忽冷忽熱，廚房瓦斯爐壞掉也沒告知，需要用點火器才能開，晚上睡覺時小孩蓋上棉被狂咳嗽，第一次包棟遇到這麼差的狀況，收費還不便宜，隔天要退房時，同行者進去上洗手間，出來時看見管家直接把昨天睡覺的寢具折疊收進去！！環境算不錯 ～但設備有待加強維護感覺沒有心在經營,1,2,2022/05/08,,-1,1
入住二館，但發現僅只有一樓浴室有熱水，二樓兩間皆是冷水，於是大家只好排隊洗澡，當時還好還是氣溫高的，所以有幾位不想等直接去2樓洗冷水澡，其他的住宿環境都還算不錯，熱水部分請業者再注意一下 …,4,2,2022/05/08,,1,1
環境舒適,5,2,2022/05/08,,1,1
風景好，很放鬆，的露營區,4,2,2022/05/08,,1,1
欽佩 欽佩,5,2,2021/05/08,,1,1
景色優美,5,2,2021/05/08,,1,1
夜景超好，環境漂亮！,5,2,2021/05/08,,1,1
營主人很好風景棒！,5,2,2021/05/08,,1,1
2020年12月15紮營（三天二夜）原本是預訂B區到現場後知道A區沒有人預訂於是營主讓我們搭在A區二區都是非常寬敞的棧板當下天氣變化很大白天熱到穿短袖傍晚就開始變很冷超冷的那種所以下次不會在冬天露營了浴室&廁所&冰箱都在A區冰箱太小了...建議換雙開的不然像我們四帳已經冰不下了沒有飲水機（但營主家有）一帳1000 續帳 900往營區的路算好走但如果照谷歌走的話會走錯路建議要看標誌走喔～可租借：烤肉架100元桌子有6人桌一張300元氣墊床 500一晚帳篷+氣墊床 1500一晚,5,2,2021/05/08,,1,1
可以露營，也可以住宿。還可以跟老闆聊天老闆人超親切的,5,2,2021/05/08,,1,1
風景超漂亮！民宿老闆也很輕切！民宿也很大價格優惠100100！讚讚 …,5,2,2021/05/08,,1,1
真的超級棒，環境舒服乾淨，老闆很親切，夜景超推，有家的感覺,5,2,2021/05/08,,1,1
風景很漂亮！而且環境很好！老闆很熱情、好聊天！！,5,2,2021/05/08,,1,1
我們11月來的，天氣很好，氣溫適中，營主很健談，夜景配上美酒，又是一次完美的露營。,5,2,2021/05/08,,1,1
入住在一館。老闆人很親切也很健談，住宿環境維持的很好，一整個有家的感覺。主人的黃宮前大露台可以看到漂亮的夕陽、海景，夜晚乘著微風觀賞無垠夜空，實在是一大享受！,5,2,2021/05/08,,1,1
晚上夜景很美,4,2,2021/05/08,,1,1
老闆服務親切 停車方便別墅樣式 格局特別空氣清新 沒有汽車聲可瞭望對面山頭上,4,2,2021/05/08,,1,1
包棟整體還不錯～但美中不足的是角落有蜘蛛網還有蜘蛛...棉被就單單只是床單...有點冷 …,3,2,2021/05/08,,0,1
好棒的民宿 …,5,2,2021/05/08,,1,1
風景好設施便利,5,2,2021/05/08,,1,1
景觀優美 B棟很溫馨 屋内木頭很好聞，完全沒潮味，很推來團體包棟、露營。烤肉地方也很方便，距離公館市區很近，便利,5,2,2021/05/08,,1,1
老闆親切，環境清幽,5,2,2020/05/08,,1,1
這趟我們是包棟，整個包棟範圍全部都是屬於我們自己的活動空間，超級大，還有專屬的大草坪跟盪鞦韆，很可惜只有我女兒一個孩子，沒有玩伴，如果來個大家庭或多組家庭可以一同歡樂超級棒，除了包棟內的房間外，還可以在草坪露營，所以可以很多組合方式的玩樂放鬆，完全的親近大自然，早上還可以在露台吃早餐很棒的享受！下一次我們一定還會再次造訪的！會看評價的網友們，這裡真的很推薦，而且民宿房東人也很棒，給了我們很大空間，超級親切的！當然自己當個優質的旅客也是很重要的！要一起好好愛護~才能一直保有這樣優質的口袋名單！,5,2,2020/05/08,,1,1
很舒服的營區夕陽 夜景 看到飽,5,2,2020/05/08,,1,1
場地寬敞，我們住的獨棟小木屋設備完善，有廚房洗衣機，烤肉架等等，很適合團體包棟渡假。環境清幽，晚上可以看到星空老闆很熱情，會泡茶給大家喝~,5,2,2020/05/08,,1,1
讚喔,5,2,2020/05/08,,1,1
民宿的房間隔音設備不好， 廚房的 器具也沒有很齊全 ，最好先跟老闆做所有最後的確認，需要帶什麼東西,2,2,2020/05/08,,-1,1
家族一志讚,5,2,2020/05/08,,1,1
營區處於可一覽整個山下的風景公共設施應該可以更好A區能多種幾棵樹木不僅能遮避及更能美化整體,3,2,2020/05/08,,0,1
"108/6/22入住包棟民宿風景不錯但老闆(員工?)態度讓人不敢恭維入住前請三思------會選擇包棟民宿就是想與好友一起開伙煮飯下午要準備料理時發現餐具(碗盤、筷子)超級油膩冰箱散發一股濃郁的蒜味，裡面還有已開封沒吃完的超商吐司跟管理員反應後得到的回覆是 ""餐盤很油那就洗乾淨一點啊""??????  整個黑人問號所以現在是來幫上組客人善後就是了接著傍晚準備要洗澡時發現沒熱水再度跟管理員反應後說""人在新竹要9點後才回去，會找鄰居來幫忙處理""鄰居到了之後說""阿熱水器那邊太窄了進不去""   就走了???????????  再度黑人問號職務代理人也找個能處理事情的吧..........後來自行檢查發現是熱水器電池生鏽再度反應後得到一組新電池後終於結案------上述兩件事說明在前組客人退房後管理員根本沒有仔細檢查屋況，確保下組客人可以安心使用兩顆星給風景",2,2,2020/05/08,,-1,1
看夕陽 ，夜景 ，星空的好地方完全發呆放空的好地方,5,2,2020/05/08,,1,1
很美的營區，有夜景，有雲海，如果天氣好，還有火紅的夕陽，泡壺茶，讓自己好好的放空空,5,2,2019/05/08,,1,1
這邊真的太放空了，放鬆到很不想回到市區繼續工作。,5,2,2019/05/08,,1,1
離台北1.5小時車程，有星空及適合放空的夜景，值得再去,5,2,2019/05/08,,1,1
很舒服的地方空氣又好 …,5,2,2019/05/08,,1,1
真的衝上來了，這裡view很棒，夕陽，夜景，星空，明月，通通都有，是這一區的制高點可惜手機拍不下來，現場看很放鬆，看到呆了，很適合喝咖啡喝小酒聽說天氣好還可以遠遠的看到海和船耶！園區內有各種花草樹木，都是老闆親手栽植的明年來賞櫻花或是看螢火蟲吧這次也住了民宿包棟，民宿規劃也很棒喔！家聚或好友聚，烤肉賞星星非常舒服，會再來的！,5,2,2019/05/08,,1,1
厠所乾淨，風景寬闊，一群小朋友玩的開心,4,2,2019/05/08,,1,1
視野開闊，近市區,4,2,2019/05/08,,1,1
房間乾淨，風景漂亮,4,2,2019/05/08,,1,1
電視很大,3,2,2019/05/08,,0,1
包棟民宿CP值高，去過兩次，口袋名單之一,5,2,2019/05/08,,1,1
上星期六日一群人包了兩棟房，房間乾淨環境優美我們玩得盡興又輕鬆自在,5,2,2019/05/08,,1,1
環境還算清幽貼近大自然的好去處上山到路稍小需注意路況,4,2,2019/05/08,,1,1
 …,4,2,2019/05/08,,1,1
營地景色優美,5,2,2018/05/08,,1,1
交通不甚方便，整體環境差強人意,3,2,2018/05/08,,0,1
滿分!老闆人很好!再加100分位置真的是離塵不離城!,5,2,2018/05/08,,1,1
老闆年輕且親切，目前有2間民宿跟2個獨立的露營區。本區域各露營場的最高點，在平台露營的風景非常好。大推！,5,2,2018/05/08,,1,1
景觀不錯的露營區，位在苗栗公館山上，道路還算好開！,5,2,2018/05/08,,1,1
老闆很幽默,5,2,2018/05/08,,1,1
累的時候，到山上去放空，就對了！,5,2,2018/05/08,,1,1
很有趣的涵義，很棒的view,4,2,2018/05/08,,1,1
美景！,4,2,2018/05/08,,1,1
這一區的至高點,5,2,2017/05/08,,1,1
視野佳、蚊蟲少、適合親子同樂。老闆親切,4,2,2017/05/08,,1,1
還不錯的地方！,4,2,2017/05/08,,1,1
要找到此營地的最快方法就是用google導航：樹語星晴，到點之後續往前走個五分鐘就到目的地了，不難找，稍為注意一下就有指標了。,4,2,2017/05/08,,1,1
不差,4,2,2017/05/08,,1,1
竟然無法用座標定位 只能用老闆的方式找這是比較可惜的地方苗栗公館「衝到山上放空去」二館 ，三條路線●路線一、◎走中山高至苗栗交流道下→往苗栗方向行駛約1公里後，左轉接台72號東西向快速道路 (往汶水大湖方向)→於26K處河排出口下→左轉沿永福農路行駛約1.3公里→(左側有土地公廟)處 從右方產業道路●路線二、◎走中山高至苗栗交流道下→往公館方向接省道台六線行駛至27公里處→由國光橋旁之出礦坑橋(紅色欄杆)右轉→過橋後右轉沿山壁道路行駛約500公尺→由左側產業道路(永昌農路)上山進入山區依指●路線三、◎台六線汶水往公館方向→至出礦坑口由國光橋旁之出礦坑橋(紅色欄杆)左轉→過橋後右轉沿山壁道路行駛約500公尺→由左側產業道路(永昌農路)上山進入山區依指標行駛約3公里即可到達。,4,2,2017/05/08,,1,1
預定了免搭帳的蓮花帳，六位好友一起前行，地點很方便，山路也不會太難開，營地的營主跟小幫手人都很好，有問題當下都馬上為我們解決，超貼心：）,5,2,2024-05-02T18:33:44+08:00,,1,1
非常貼心～什麼都有，真的只要人到帶換洗衣物就好餐具、廚具、洗髮沐浴、牙刷吹風機 一應俱全,5,2,2024-05-02T16:13:10+08:00,,1,1
接待我們的服務人員很好，介紹得很仔細，也很有耐心回答我們的問題,5,2,2024-04-16T00:43:02+08:00,,1,1
營主人很好，也都聯絡的上，只是晚上天氣熱要注意一下生態會有點豐富,5,2,2024-04-15T11:55:36+08:00,,1,1
出發前沒有預設立場，抵達後覺得營區很漂亮又乾乾淨淨的，一早在雨聲中醒來也是很特別的體驗～～,5,2,2024-04-01T13:25:20+08:00,,1,1
老闆人很好 提供的設備也很讚 也不用租借費 訂金還會全額退哪裡還有這種天使露營地ㄚ,5,2,2024-03-28T00:35:11+08:00,,1,1
基本上什么都蛮齐全的，而且干净整洁，只是冰箱该换了，很不冰，其余都很棒,5,2,2024-03-25T12:39:39+08:00,,1,1
風景漂亮 很幽靜 夜景不錯烤肉食材cp值也不錯還遇到一群很有趣的露友,5,2,2024-03-13T10:51:57+08:00,,1,1
"很放鬆的場地,現場管理人員也很專業,景觀漂亮,路線也很明白好找",5,2,2024-03-11T11:24:47+08:00,,1,1
真的是一個很棒的放鬆世外桃源，日後真的可以再揪朋友再次造訪此地！！,5,2,2024-02-18T22:04:01+08:00,,1,1
第一次住懶人式的露營，東西設備都很齊全，空間也很大，但是加購的食材很不行，自己帶食材就好,4,2,2024-02-16T09:47:16+08:00,,1,1
地點很漂亮，雖然不是很高山，卻有很高山上的自然環境。老闆人很好，很細心解說，這次體驗很棒,5,2,2024-02-15T13:58:30+08:00,,1,1
景觀漂亮，空氣品質好，環境整潔乾淨，整體管理上清楚簡單，會想再去,5,2,2024-02-15T08:32:38+08:00,,1,1
夜景很美，滿天星斗，櫻花盛開，吐司好好吃。晚上10點過後大家都守規矩很安靜，素質很高,5,2,2024-02-13T10:00:18+08:00,,1,1
設備完善，房間內有附冷氣、電暖器、鍋碗瓢盆充足，管理良好。小小有些不足是人多的時候洗澡熱水會忽冷忽熱，冬天前往洗澡要注意間距拉長一點。,5,2,2024-01-29T10:02:03+08:00,,1,1
設備完善，房間內有附冷氣、電暖器、鍋碗瓢盆充足，管理良好。小小有些不足是人多的時候洗澡熱水會忽冷忽熱，冬天前往洗澡要注意間距拉長一點。,5,2,2024-01-29T10:01:38+08:00,,1,1
設備完善，房間內有附冷氣、電暖器、鍋碗瓢盆充足，管理良好。小小有些不足是人多的時候洗澡熱水會忽冷忽熱，冬天前往洗澡要注意間距拉長一點。,5,2,2024-01-29T10:01:09+08:00,,1,1
上山的路有點小條要小心開車環境整潔需要小小加強一下 有點小灰塵,4,2,2024-01-29T09:54:24+08:00,,1,1
很喜歡這邊的風景，距離市區也不會太遠設備很齊全，自備時才上來烹煮也很方便,5,2,2024-01-20T15:56:20+08:00,,1,1
第一次體驗懶人露營，很不錯！環境舒適、設備齊全乾淨，非常享受！,5,2,2024-01-17T12:52:32+08:00,,1,1
露營區環境清幽、設備齊全且維護整潔，適合首次露營的新手前往！,5,2,2024-01-08T13:48:26+08:00,,1,1
露營區環境清幽、設備齊全且維護整潔，適合首次露營的新手前往！,5,2,2024-01-08T13:47:57+08:00,,1,1
第一次在台灣露營，因為租用設備比較麻煩，所以把目標放在全包的懶人露營~風景真的很美！我們住在印第安帳第一排景色區，性價比很高！冷冷的冬天煮了火鍋來吃，外帶石二鍋也是很好的搭配！,5,2,2023-12-28T16:03:29+08:00,,1,1
烹煮用品提供的很完善，連配料都有之前遊客留下的可以使用，所以基本上什麼東西都可以不用帶,5,2,2023-11-29T12:18:43+08:00,,1,1
供應的用品應有儘有，真的很舒適，而且環境清幽。我最喜歡的是，浴室的空間算大，在幫幼兒洗澡的時候真的很舒適,5,2,2023-11-29T12:13:26+08:00,,1,1
非常適合懶人露營的一個營區，只要直接入住即可，用餐方面也很方便，有提供烤肉餐選購,5,2,2023-11-29T12:06:04+08:00,,1,1
上山的路比較小條  開車要注意安全  但路上有看到藍馥鷴 算是的精喜,4,2,2023-11-18T12:06:23+08:00,,1,1
待人都很親切，整體設備也都很好，下次還會再來，不過如果把洗手槽附近的雜草樹葉清理一下會更好,5,2,2023-11-06T09:52:06+08:00,,1,1
風景不錯，可以看夕陽跟夜景，到營區大概山路十分鐘，位子很方便,5,2,2023-10-18T10:12:16+08:00,,1,1
風景很漂亮，可以看日落夜景，床很舒服，但烤肉不太好吃，肉很硬,5,2,2023-10-16T10:23:29+08:00,,1,1
住了三天兩夜，感覺很不錯，還有冷氣，晚上睡覺不怕熱，而且還可以租用餐具，鍋子不用自己帶。,5,2,2023-10-10T09:42:15+08:00,,1,1
整體非常不錯騎機車自己帶吃的上去押金500租餐具，歸還時還會退真的超佛,5,2,2023-10-02T09:45:34+08:00,,1,1
稍微有點難找但是打電話給營主他會來帶你上去！超讚～當天天氣也是很好風景讚,5,2,2023-08-23T13:10:21+08:00,,1,1
工作人員服務態度還不錯，整體景色優美，唯獨蚊蟲和帳裡的螞蟻多了點。,4,2,2023-08-23T01:12:34+08:00,,1,1
在深山中還有這麼乾淨跟舒適的環境已經非常令人驚喜，也非常謝謝接待人員的服務與協助，另外整個自然環境真的非常的棒，晚上有整個天空的星星，還看到了小山羌從旁邊經過，真的非常推薦！,5,2,2023-08-15T11:14:40+08:00,,1,1
在深山中還有這麼乾淨跟舒適的環境已經非常令人驚喜，也非常謝謝接待人員的服務與協助，另外整個自然環境真的非常的棒，晚上有整個天空的星星，還看到了小山羌從旁邊經過，真的非常推薦！,5,2,2023-08-15T11:14:14+08:00,,1,1
員工態度及服務良好，當我們有任何需求的時候，也會盡力依現場狀況滿足我們。營區舒適、佈置漂亮，也有盪鞦韆，很適合朋友一起來這邊聚！,5,2,2023-08-03T12:57:20+08:00,,1,1
烤肉沒有很好吃 可以自己買食物上來夕陽很漂亮 房間也舒服 不可避免會有蟲 但整體不錯,4,2,2023-07-10T10:17:41+08:00,,1,1
風景漂亮(尤其是夜景) 停車方便 設備多元 帳篷內的枕頭跟床躺起來很舒服(還有冷氣~),5,2,2023-07-08T00:58:41+08:00,,1,1
很美的一個露營地點，設施很完整，帳篷很舒服！可以很放鬆的享受整個環境～,5,2,2023-06-26T17:38:15+08:00,,1,1
整體來說，非常棒，服務人員很好，浴室洗澡有時候沒有熱水，因為有三間，其他間有熱水，但是還可以啦,5,2,2023-05-02T21:54:18+08:00,,1,1
風景漂亮 設備多元 浴室算乾淨 是一個適合朋友們一起出來聚會的好場所,5,2,2023-05-01T18:43:41+08:00,,1,1
山上訊號不好，電話打不太出去，但有Wi-Fi可以使用。開車上去要注意標示，不太好找，但服務人員會下來帶路。,5,2,2023-05-01T16:16:51+08:00,,1,1
地理位置還算方便，園區本身整備的也還可以，晚上的夜景非常漂亮。,4,2,2023-04-29T10:41:53+08:00,,1,1
超爛，只接待一組三人也不用心土司還是冷凍的（到了4：30還沒完全解凍）。帳內都是霉斑。明明訂房時就已經說要三張床，到現場就說加床要收費。烤肉組的內容一塌糊塗，肉也沒切開，一整坨。烤肉爐安全保護太敏感，時不時就跳脫。金絮其外，敗絮其中。,1,2,2023-04-27T09:01:27+08:00,,-1,1
地理位置很好，剛好選的帳在高處，觀景視野佳，服務人員態度非常好，有問題會隨時幫忙解決，下次有機會會再選擇入住,5,2,2023-04-25T09:51:45+08:00,,1,1
蠻好找到的地方，夜景也不錯看，停車也很方便，餐點的部分也不錯，意外包場,5,2,2023-04-18T10:54:36+08:00,,1,1
真的很棒，景觀漂亮，住宿舒服，停車也方便，上去也不會太困難，一定會再入住,5,2,2023-04-17T11:49:33+08:00,,1,1
設備很讚 而去環境也很清幽 懶人露營的首選 有冷氣 床跟枕頭都很好躺超級讚,5,2,2023-04-10T16:56:15+08:00,,1,1
位置安靜且擁有良好的夜景，但管理方面待加強，我們住宿晚上，有一群中興、僑光和中國醫的學生在鬼吼鬼叫到凌晨4點，我們一入住有收到11點後需小聲一點，但他們到4點還在鬼吼鬼叫，希望不要再有這種情況，我們在11點前還是很愉快的！,3,2,2023-04-03T23:01:18+08:00,,0,1
整體體驗感覺很棒，推薦！之後還是會再來這邊露營。也蠻適合情侶來體驗看看。,5,2,2023-03-18T23:46:13+08:00,,1,1
風景很漂亮，尤其是夕陽～廁所很乾淨，還很貼心準備女性用品～帳篷其實也頗大的，床墊舒服～整體推推,5,2,2023-03-09T10:47:23+08:00,,1,1
要記得帶棉被睡袋跟卡式爐基本上就是備好帳篷跟床墊枕頭其他要自己準備但床墊蠻舒服帳篷也很乾淨備有飲水機 廁所也蠻乾淨的！推推,5,2,2023-02-26T23:47:59+08:00,,1,1
風景很棒，山路大概開車約5-10分鐘，有餐具跟瓦斯爐可借十分方便,4,2,2023-01-31T21:48:35+08:00,,1,1
景觀棒，設施還好，離廁所較遠，晚上上廁所不方便，尤其燈光昏暗，容容易受傷,5,2,2023-01-27T18:51:57+08:00,,1,1
很棒！很舒服 下次還會再過去，景色很好 尤其晚上很漂亮喔 棒棒,5,2,2023-01-18T09:37:35+08:00,,1,1
"空間寬敞，環境都非常乾淨包含廁所,淋浴間,冰箱,桌椅和帳篷，熱水也很夠，雖然帳篷內部看起來霉斑不少，但沒什麼霉味，住起來還是很舒服",4,2,2023-01-16T10:14:07+08:00,,1,1
真實體驗，空間很舒適，洗澡間很大且乾淨，營區還有當鞦韆，旅行的意義就是換地方喝酒,5,2,2023-01-03T11:27:59+08:00,,1,1
我覺得非常值得一遊～環境很舒適～夜景很美～而且營主非常有耐心回覆我們的問題～推推～已經在規劃再去三天兩夜了喲！非常喜歡！,5,2,2022-10-24T10:01:27+08:00,,1,1
景色優美，晚上沐浴發現熱水不夠熱，馬上電話反應後，就派人來了解並處理好，服務態度良好。,5,2,2022-09-25T23:05:08+08:00,,1,1
帳篷很乾淨，冷氣也很涼，不會有太熱的問題！烤肉食材份量很足，也好吃。,5,2,2022-08-28T15:11:48+08:00,,1,1
老闆的入住解說詳細，帳篷內部整潔乾淨，設備都維護的不錯，夜景區的夜景很漂亮～帳篷內的冷氣溫度會超級冷或超級熱，無法恆溫，淋浴間除了排水孔有乾掉的毛髮之外，其他都還不錯；在大自然難免蚊蟲多，務必備好防蚊液；晚上加訂的烤肉食材都滿美味的，唯一只有雞翅跟秋刀魚的調味非常鹹。,5,2,2022-07-30T10:07:38+08:00,,1,1
以等一次體驗露營很棒 夜景真的超美 服務人員很好很乾淨有個小缺點路上去露營區有點難找,5,2,2022-07-26T22:07:52+08:00,,1,1
員工服務親切，場地還算乾淨，設備齊全，景色優美，唯一小缺點是風大及山上的小蟲類較多一點,4,2,2022-07-17T22:07:22+08:00,,1,1
以第一次露營體驗來說是非常完整的！設備有小狀況也非常耐心的處理，服務態度100分！,5,2,2022-07-17T13:07:42+08:00,,1,1
夜景超級美 睡的也很舒服 工作人員人很好 第一次露營體驗非常好,5,2,2022-06-27T09:06:36+08:00,,1,1
