content,rating,status,type,label,sequence_num,publishedDate,text
好多螢火蟲 很舒服的環境老闆人很親切又大方 不會因為時間到了就趕客人  會讓人想再來的營區 祝營區老闆一切順心平安,5,1,1,1,3039,2023/05/07,好多螢火蟲舒服環境老闆親切大方因為時間客人想再來營區祝營區老闆順心平安
場地不錯！但可惜了場地設計太近了！聲音會影響下層比較敏感的陸友！上午11:00真的不好意思！ …,3,0,1,0,4655,2023/05/07,場地不錯可惜場地設計太近聲音影響下層敏感陸友上午1100真的不好意思
大草皮真的好無敵！空間大又可以赤腳趴趴走，很舒服！,5,1,1,1,1270,2017/05/07,草皮真的無敵空間赤腳趴趴走舒服
位於石門水庫上游後山，環境清悠風景秀麗適合全家駕車旅遊之景點，唯獨地屬山林，從省道台三線與竹120線叉路口起算約50分鐘至一小時可到之處，彎道多坡度不一，不建議新手駕駛之路線,3,0,1,0,456,2018/05/06,位於石門水庫上游後山環境清悠風景秀麗適合全家駕車旅遊景點唯獨地屬山林從省道台三線竹120線叉路口起算約50分鐘小時可到之處彎道坡度建議新手駕駛路線
帳位給的夠大器，路好開，衛浴空間很大，值得再來的營地,5,1,1,1,4431,2018/05/06,帳位給的夠大器路開衛浴空間很大值得再來營地
水，電，廁所都很方便，還有一些活動，但是泳池水太髒，下午的蚊子超級多,3,0,1,0,3250,2020/05/07,水電廁所活動泳池水太髒下午蚊子超級
我們在最上方的雨棚動線不太理想  廁所要繞一圈這時期白天有點蒼蠅其他蠻舒服的 環境有在整理以上,3,0,1,0,2752,2022/05/08,上方雨棚動線太理想廁所繞一圈期白天蒼蠅舒服環境整理
風景很棒、設施完善！感覺很用心在維護環境！我們訂了平日三天兩夜！第一晚遇到的露友都很有水準，非常好入眠！但第二天營主告知我們，晚上有三帳凌晨一點夜衝，就在我們附近的營位！沒有看錯！凌晨一點！！請問營主，凌晨一點你還接夜衝，不怕影響別的露客嗎？當天我們沒有留下來，下午直接收帳走人！不會介意半夜有人搭帳、敲打營釘的人！這裡可以來碰碰運氣！,3,0,1,0,2469,2024/01/09,風景很棒設施完善感覺用心維護環境訂平日三天兩夜第一晚露友水準入眠第二天營主告知晚上有三帳凌晨一點夜衝營位錯凌晨一點請問營主凌晨一點還接夜衝影響露客當天留下來下午收帳走介意半夜有人搭帳敲打營釘碰碰運氣
苗栗多風景名勝，沿著客家山莊向上攀登，抵達大家慕名前往的露營區。距竹林秘境不遠，若是想探索當地自然風光，此處很適合闔家前來。,5,1,1,1,393,2021/05/08,苗栗風景名勝沿著客家山莊向上攀登抵達慕名前往露營區竹林秘境不遠想探索自然風光適合闔家前來
環境寬敞，衛浴設備佳，熱水水壓足熱度夠，使用很舒服．視野極佳，山嵐變化萬千，美～,5,1,1,1,6407,2017/05/08,環境寬敞衛浴設備佳熱水水壓足熱度夠舒服視野極佳山嵐變化萬千美
一顆星真的太高分了，這樣收費貴的離譜，還自然景點私用?,1,-1,1,0,1451,2020/05/07,一顆星真的太高分收費貴離譜自然景點私用
E區空間還滿大的，可惜冰箱剛好壞掉，幸好園內冰箱很多。飲水機消毒時間建議在離峰時段，七點左右除了我們之外其他帳的要泡麵也沒有水用，滿不方便的。浴廁很乾淨，有尿布台和兒童馬桶很好。園內螞蟻小黑蚊和野貓有點多。老闆和老闆娘即時解決問題很推，態度也都很好。有一區小朋友的遊樂區，還有空曠地點可以玩球。整體來說是個很適合親子同樂的地方。,5,1,1,1,758,2023/05/07,E區空間還滿可惜冰箱壞掉幸好園內冰箱飲水機消毒時間建議離峰時段七點之外帳的泡麵水用浴廁乾淨尿布台兒童馬桶園內螞蟻小黑蚊野貓老闆老闆娘即時解決問題推態度一區小朋友遊樂區空曠地點玩球整體適合親子同樂地方
水很好玩，但是營本部周圍一直聞到有人抽菸，很臭非常臭！,1,-1,1,0,2652,2023/06/07,水好玩營本部聞到有人抽菸
場地很大，手機訊號也不錯，浴室乾淨且空間寬敞，熱水充足，有冷凍庫及冷藏冰箱，但因為人數太多，冷藏的空間已經被先到的人放滿，建議早點到，或是露營場可以規劃分區放的位置！,4,1,1,1,3647,2021/05/06,場地很大手機訊號不錯浴室乾淨空間寬敞熱水充足冷凍庫冷藏冰箱因為人數太冷藏空間先到放滿建議早點露營場規劃分區放位置
交通算蠻方便的，不用開什麼山路一下就到了。,5,1,1,1,912,2022/09/26,交通算蠻不用開山路
很棒哦。環境很好、浴室很乾淨下次有機會會在去,5,1,1,1,3755,2020/04/16,很棒環境浴室乾淨下次機會
友善的親子營區，超nice的年輕營主，晚上完全沒蚊子，離九族文化村不到3公里，外食也方便，超推薦 …,5,1,1,1,1936,2023/05/07,友善親子營區超nice年輕營主晚上蚊子九族文化村不到公里外食超推薦
可以的話一顆都不想給草超長。工作人員只有一個，雖然很可憐，但畢竟我們去露營就是希望能開心渡假，這樣的服務，要什麼沒什麼。,1,-1,1,0,5837,2023/05/08,一顆不想給草超長工作人員可憐露營希望開心渡假服務沒什麼
來這露營沒事都沒事，有事只要一次就夠了，說風涼話的人我祝福你不會遇到一樣的事。,1,-1,1,0,4242,2023/11/07,露營沒事沒事有事就夠說風涼話祝福事
廁所不大方便，紅螞蟻大昆蟲較多些，主人非常好，整體還不錯,3,0,1,0,4881,2021/05/06,廁所紅螞蟻昆蟲多些主人整體不錯
喜歡這個小而美的營區，乾淨的衛浴，營主待人親切，在此露營覺得溫馨。,5,1,1,1,2801,2019/05/07,喜歡小而美的營區乾淨衛浴營主待人親切露營溫馨
超美麗的環境夜景很漂亮環境優美乾淨夕陽太美了極讚的啦，,5,1,1,1,2150,2023/05/08,超美麗環境夜景很漂亮環境優美乾淨夕陽太美讚
小黑蚊很多…景色一般般…標準復興鄉電壓..標準小營位..收費不含衛生紙提供..時間到營區冰箱才會開燈..晚上鎖冰箱..夜間昏暗燈光，請自備燈源..,1,-1,1,0,5386,2022/05/06,小黑蚊景色一般般標準復興鄉電壓標準小營位收費含衛生紙提供時間營區冰箱開燈晚上鎖冰箱夜間昏暗燈光請自備燈源
實際來住的感覺很不錯，我們14人包下草地區，週邊整理的很好，走路10秒就可以到小溪邊，溪水很淺水質清澈，夏天來應該很不錯！重點是營區的廁所和浴室非常非常乾淨，就像是自己家裡的一樣，光是浴廁這麼乾淨就大加分！也有飲水機和冰箱，和朋友一起來包區真的很讚！感謝營主提供這麼好的場地,5,1,1,1,5610,2022/05/08,住感覺不錯14包下草地區週邊整理走路10秒溪邊溪水淺水質清澈夏天不錯重點營區廁所浴室乾淨像是家裡浴廁乾淨大加分飲水機冰箱朋友包區真的讚感謝營主提供場地
小小的營地，長條形的營區！老闆娘很客氣，早上可以喝到咖啡。小小的缺點是…有小黑蚊！,3,0,1,0,1994,2019/05/07,小小的營地長條形營區老闆娘客氣早上喝咖啡小小的缺點小黑蚊
廁所非常乾淨，營主熱心，很適合家庭與露營新手。,5,1,1,1,2253,2022/05/07,廁所乾淨營主熱心適合家庭露營新手
草坪很大。活動空間很不錯。很適合帶小朋友或團體來露營。,5,1,1,1,5644,2019/05/07,草坪很大活動空間不錯適合小朋友團體露營
營位整齊平坦也夠大，視野遼闊有日出也有夜景可看,5,1,1,1,1599,2019/05/09,營位整齊平坦也夠視野遼闊日出夜景
露營區營主很和善，有溪水可玩還有螢火蟲可以欣賞,4,1,1,1,1349,2023/05/06,露營區營主和善溪水可玩螢火蟲欣賞
"海拔1505M,溫度宜人，晨昏露水很重，避暑的好地方！空氣清新！",5,1,1,1,3959,2023/05/08,海拔1505M溫度宜人晨昏露水重避暑地方空氣清新
小幸運的來到這裡，可以看到整個苗栗市區三義銅鑼通霄苑裡，真的是疫情期間唯一可以來的地方，因為地理環境的關係風象特別好，寬闊的視野，涼爽的氣溫，真的是避暑的好聖地，非常的適合包場，野放小孩子的地方，值得放入口袋,5,1,1,1,1357,2022/05/08,幸運來到苗栗市區三義銅鑼通霄苑裡真的疫情期間唯一地方因為地理環境關係風象特別寬闊視野涼爽氣溫真的避暑聖地適合包場野放小孩子地方值得放入口袋
第13露 機車露營優點：1. 交通方便，路況很好，沿路雖然沒有指標，但是營區門口有個大大的布條，不會錯過2. 廁所、浴室、冰箱、飲水機都有，營主也有做好公共區域的整潔，垃圾清的好勤勞，這點非常滿意，廁所浴室也夠大，沒有太多昆蟲缺點：3區3帳位在廁所正前方，真心覺得那裡根本不該有營位（1）因為地不大，太大的帳篷無法直的搭，只能橫的搭，或是要帶小一點的帳篷。但最主要的是下營釘真的令人崩潰，彎了兩個營釘！（剛好可以買新的）但不得不說地的防水做的很好，因為連下3天大雨，幾乎沒有淹水，所以有好有壞（2）3區離廁所太近，晚上根本無法睡覺，因為都聽的到吹風機聲、洗澡聲，講話聲，甚至半夜也可以聽到馬桶沖水聲，只能怪我聽力太好結論：營區整體是好的，景色也很美，也夠大。只能說我訂到的營位是最差的，那邊作為觀景區倒是比較適合。因為這次3區的整體體驗不太好，所以給了3星如果是其他區域，4星是有達到，缺點應該就是要走去廁所跟冰箱較遠。,3,0,1,0,3288,2023/05/06,13露機車露營優點交通路況沿路指標營區門口有個大大的布條錯過廁所浴室冰箱飲水機營主做好公共區域整潔垃圾清勤勞滿意廁所浴室也夠太昆蟲缺點區帳位廁所正前方真心不該有營位因為太大帳篷直搭只能橫的搭一點帳篷下營釘真的令人崩潰彎兩個營釘買新說防水做因為連下天大雨淹水有好有壞區離廁所太近晚上根本無法睡覺因為聽吹風機聲洗澡聲講話聲半夜聽到馬桶沖水聲只能聽力太好結論營區整體景色美也夠只能說我訂營位最差作為觀景區倒適合因為區的整體體驗不太好給了星區域星是缺點走廁所冰箱較遠
初露，就獻給幸福城，在營主得知我們第一次搭帳篷，就與露友熱情的幫助我們一起搭完，真的非常感謝他們。廁所隔間非常乾淨明亮，環境真的很舒適，沒有農藥、除草劑的噴灑，蚊蟲相對的自然就少，下雨時的起霧到無雲的市景，原來露營那麼的舒服。期待下次的到來,5,1,1,1,6116,2023/05/07,初露獻給幸福城營主得知第一次搭帳篷露友熱情搭完真的非常感謝廁所隔間乾淨明亮環境真的舒適農藥除草劑噴灑蚊蟲自然少下雨時起霧雲市景露營舒服期待下次到來
夠糞，第一天洗冷水，第二天整個跳電，營主賺很多喔,1,-1,1,0,5168,2022/05/06,夠糞第一天洗冷水第二天跳電營主賺喔
未經同意私自搬移冰箱內食材，想省電我沒意見，可以只開一台冰箱。但是由我們自己拿取搬移可以嗎？這是一種禮貌跟尊重,1,-1,1,0,1086,2022/05/07,未經同意私自搬移冰箱內食材想省電意見只開一台冰箱拿取搬移這是一種禮貌尊重
設備不完全的（我們住三天兩夜）。廁所-衛浴希望要多多打掃，沒有籃子或置物空間--畢竟假日眾多人，吹風機只有一台不夠用。沒有獨立垃圾桶無法分類。營地不平整，廁所水流不通很慢-水不強-感覺沒有再整理的感覺-住了三天兩夜-沒看到營主-只有入營那一天。入口處不夠明顯。,3,0,1,0,167,2021/03/01,設備住三天兩夜廁所衛浴希望打掃籃子或置物空間假日眾多人吹風機一台獨立垃圾桶分類營地平整廁所水流不通很慢水不強感覺整理感覺住三天兩夜營主入營入口處
我們這次露營是訂第九區，環境很美，營主也整理的很乾淨，營主一家笑臉迎人，人超好的，但是生態太豐富蟲太多，有看藍鵲也有被他的尾巴掃到，很多會飛的小蟑螂、蚱蜢，草地很美但草太高了，導致很多蟲，建議廁所的洗手台可以多安裝一盞燈，早上有一些施工聲、很大聲的蟲聲、鳥聲、狗叫聲，比較淺眠的人要記得戴耳塞喔~電壓的部分吹頭髮會閃燈沒有很穩的感覺，腹地蠻大的要記得帶長一點的延長線，以上純個人體驗，怕蟲的人比較不建議。兩顆星給環境太美、營主人很好,2,-1,1,0,2739,2023/05/07,露營訂第九區環境美營主整理乾淨營主一家笑臉迎人人超生態太蟲太多藍鵲尾巴掃會飛蟑螂蚱蜢草地很美草太高導致蟲建議廁所洗手台安裝一盞燈早上施工聲大聲蟲聲鳥聲狗叫聲淺眠記得戴耳塞喔電壓吹頭髮閃燈很穩感覺腹地蠻大記得帶長一點延長線體驗怕蟲建議兩顆星給環境太美營主人
場地很乾淨，營主很親切，營主媽媽很健談，就像家鄉和靄可親的鄰居奶奶.營位的部份原則上是容易一個帳蓬的大小，如果是一房一廳的話，可能要請左右鄰居稍微移動一下.中間的水池非常乾淨深度很適合小朋友戲水.因為距離宜蘭市區只有10分鐘路程，非常適合輕裝外食路線.,5,1,1,1,3371,2018/05/07,場地乾淨營主親切營主媽媽健談家鄉靄可親鄰居奶奶營位部份原則上帳蓬大小一房一廳請鄰居稍微水池乾淨深度適合小朋友戲水因為距離宜蘭市區10分鐘路程非常適合輕裝外食路線
團聚新手露營的好地方。團體聚會的好地方，對於露營新手也是很好的選擇，離魚池市區近，離九族文化村亦近，吃喝玩樂都很方便。,5,1,1,1,5053,2023/07/04,團聚新手露營地方團體聚會地方露營新手選擇魚池市區九族文化村吃喝玩樂
午後大雨直下，雨停煙雨朦朧，草地洩水很快，是露過雖下雨也乾爽的營地.,5,1,1,1,4501,2018/08/21,午後大雨直雨停煙雨朦朧草地洩水很快露過下雨乾爽營地
沒什麼景色場地為石子地，沒提供護草墊老闆態度親切，但個人覺得員工很愛碎碎念...,3,0,1,0,4208,2021/05/09,沒什麼景色場地為石子提供護草墊老闆態度親切員工很愛碎碎念
場地很大的營區，工作人員友善。缺點： 1.場地土裡大碎石多不易打釘 ，帳篷附的營釘非常不好下釘 須要另備較粗營釘才會好打一點。2.建議兒童戲水區 加設遮陽設施會更好。,5,1,1,1,4683,2017/05/31,場地很大營區工作人員友善缺點場地土裡碎石不易打釘帳篷附營釘不好釘須要另備粗營釘一點建議兒童戲水區加設遮陽設施更好
什麼都要收錢 冰箱開開關關 要收30元這是我看過收錢 最勤勞的營地小朋友去冰箱拿飲料被告知要收取$30，因為冰箱開開關關，結果小朋友跑回營地告知大人,1,-1,1,0,4050,2023/05/06,收錢冰箱開開關關要收30元這是看過收錢勤勞營地小朋友冰箱飲料告知收取30因為冰箱開開關關小朋友跑回營地告知大人
非常棒的營區！因為在連假後前往，很幸運的包場謝謝營主很熱心協助我們～（第一次露營️）天氣很棒晚上很多星星！還有螢火蟲～一切體驗都很讚！,5,1,1,1,5661,2023/05/07,棒營區因為連假前往幸運包場謝謝營主熱心協助第一次露營️天氣很棒晚上星星螢火蟲體驗讚
團露可以吵到凌晨4點，沒有限制，真心推薦!,5,1,1,1,3393,2024/02/06,團露吵到凌晨點真心推薦
老闆熱心.營區維持良好.衛浴乾淨.。有溪流夏天消暑.餐廳建設中可期待將來用餐不用每餐自己烹飪.唯停車占具許多兒童遊憩空間可改善停車規劃,5,1,1,1,4225,2021/01/07,老闆熱心營區衛浴乾淨溪流夏天消暑餐廳建設中期待將來用餐不用每餐烹飪唯停車占具兒童遊憩空間改善停車規劃
交通飲食機能方便，附近麵包店好吃，天氣好時遠眺台灣海峽，草皮維護良好，浴室數量不足，建議改進，整體來說很不錯。,5,1,1,1,1995,2020/05/07,交通飲食機能麵包店好吃天氣好時遠眺台灣海峽草皮維護浴室數量建議改進整體不錯
1.營主夫妻很熱心，非常親切，還幫忙砍構樹枝條來讓小孩餵小山羊。2.廁所很乾淨，有給衛生紙，只是較晚時會用完。3.洗澡間很大、燒材很熱，只是冬天要有人一直去添木材，要不然洗到後面變溫水。4.林下搭帳，可以睡到10點沒問題。5.附近很多步道可走，自然風景非常優美。6.2021跨年元旦來露，非常冷所以沒有小黑蚊，只是營區電量不足，無法供應電毯使用，頻頻跳電，洗澡洗到一半沒電燈，真的有點可怕!而且寒流時不能用電毯，晚上真的好冷。,4,1,1,1,526,2021/05/07,營主夫妻熱心親切幫忙砍構樹枝條小孩小山羊廁所乾淨有給衛生紙較晚時會完洗澡間很大燒材很熱冬天有人添木材洗變溫水林下搭帳睡到10點沒步道走自然風景優美6.2021跨年元旦來露冷小黑蚊營區電量供應電毯頻頻跳電洗澡洗一半電燈真的可怕寒流時電毯晚上真的冷
營區整理乾淨俐落浴廁也乾淨，場地分區不容易吵到。而且老闆陪伴著大家一起搭帳篷睡帳篷。,4,1,1,1,2226,2020/05/08,營區整理乾淨俐落浴廁乾淨場地分區吵到老闆陪伴著搭帳篷睡帳篷
以大臺北地區來說算是交通非常便利的露營區，公共設施有沙坑，戲水池還有籃球場，草地也養的很乾淨漂亮，但是有大隻的螞蟻要小心，衛浴設備的表現算是中規中矩,4,1,1,1,109,2021/05/08,大臺北地區算是交通便利露營區公共設施沙坑戲水池籃球場草地養乾淨漂亮大隻螞蟻小心衛浴設備表現算是中規中矩
如果可以0顆星的話我一定是給0顆，營主的態度真的很差，沒有人比「她」差勁了。,1,-1,1,0,5062,2023/08/07,顆星是給顆營主態度真的很差人比差勁
老闆人很好 也很熱情 晚上還會講解星星給住客聽營地跟衛浴都很乾淨 看得出來老闆真的很用心 整個體驗下來非常舒適 而且也意外的包場  推薦給所有遊客 下次還會再來,5,1,1,1,11,2021/05/06,老闆熱情晚上還會講解星星住客聽營地衛浴乾淨看得出來老闆真的用心體驗舒適意外包場推薦遊客下次還會再來
營主人超好 也超貼心 因為要夜衝 營主會主動告知如何導航好走 大約那裡需要多注意 讓我們一路順利上山 怕下班太晚營主也願意等我們～整個超棒～衛浴設備更是沒話說！很寬敞 水溫水壓都超穩定！重點超乾淨 也沒有太多蟲蟲亂飛！整個讚到爆表！營區整理超乾淨 花花草草都有在照顧 超棒營位雖然不多 但五臟俱全平時上班繁忙的我們 來這真的身心放鬆溪邊更是超棒！無論生態 還是水質可抓蝦可游泳的～總而言之這裡簡直世外桃源 說是秘境真的不為過！用心的營主 值得推薦！,5,1,1,1,3854,2023/10/08,營主人超好超貼心因為夜衝營主會主動告知導航走一路順利上山下班太晚營主超棒衛浴設備更是沒話說寬敞水溫水壓超穩定重點超乾淨太蟲蟲亂飛讚爆表營區整理超乾淨花花草草照顧超棒營位五臟俱全平時上班繁忙真的身心放鬆溪邊更是超棒生態水質抓蝦游泳世外桃源說秘境真的不為過用心營主值得推薦
洗手台建議可以附上一個平台，比較好洗食材洗碗等等... 廁所浴室只有一個點，要走樓梯下去不太方便... 雨棚區域深度不夠，基本上只能遮住帳篷，炊事桌沒地方放，只能一邊曬太陽一邊煮東西...p.s. 一般有雨棚就不會另外帶客廳帳,3,0,1,0,3528,2020/05/08,洗手台建議附上平台洗食材洗碗廁所浴室一個點走樓梯不太雨棚區域深度只能遮住帳篷炊事桌地方放只能曬太陽煮東西ps雨棚客廳帳
老闆超好！很健談，看到老闆開了小小吉普車也想開，老闆就讓我們試試，環境乾淨 晚上的星星好多很美,5,1,1,1,6114,2023/05/06,老闆超好健談老闆開小小吉普車想開老闆就讓試試環境乾淨晚上星星好多美
營主超級親切，設備相當方便，如果自己沒有裝備也可以快樂地前來享受露營的樂趣，非常推薦！！,5,1,1,1,4759,2019/05/06,營主超級親切設備裝備快樂前來享受露營樂趣推薦
很不好的回憶！第一次去到如此糟糕的營區，小孩的腳被小黑蚊叮的亂七八糟，營區晚上燈光不足，只能摸黑洗菜，路都看不清楚，跟營主太太反應，營主太太還藉口一大堆，冰箱很髒都生鏽，搞得食物外包裝都是鏽，超噁心的！孩子在營區玩耍，營主太太還對孩子不停的嘮叨，管東管西，搞的孩子很害怕，不如待在家還輕鬆愉快，真心建議大家慎重考慮這個營區！,1,-1,1,0,6201,2022/05/06,不好回憶第一次糟糕營區小孩腳小黑蚊叮亂七八糟營區晚上燈光只能摸黑洗菜路看不清楚營主太太營主太太藉口一大堆冰箱很髒生鏽搞食物外包裝鏽超噁心孩子營區玩耍營主太太還對孩子不停嘮叨管東管西搞孩子害怕在家輕鬆愉快真心建議慎重考慮營區
小巧的營地，孩子在山的面前戲水，很開心！搭在 B 區，早上有樹蔭，不會被曬醒，早上收帳時也比較不會這麼曬；營地也提供了冷凍、冷藏設備，還有飲水機，還有一支十元的營地冰棒。營地的生態也很豐富，白天不少蜻蜓、蝴蝶，晚上好多螽斯、蟾蜍跳來跳去。,4,1,1,1,4135,2021/05/07,小巧營地孩子山面前戲水開心搭B區早上樹蔭曬醒早上收帳時曬營地提供冷凍冷藏設備飲水機一支十元營地冰棒營地生態白天蜻蜓蝴蝶晚上好多螽斯蟾蜍跳來跳去
離市區近，環境優美，衛浴乾淨，讓人很放鬆的營地,5,1,1,1,3693,2018/04/07,市區環境優美衛浴乾淨放鬆營地
看得出營主的用心經營，這世外桃源，希望能再次造訪這美麗的營地,5,1,1,1,6692,2018/04/07,看得出營主用心經營世外桃源希望造訪美麗營地
營主很nice，請吃冰又借我們玩沙灘車，獨立浴廁算很乾淨，也有提供很多的地墊，未來營主還會加蓋觀景台在營區旁邊 …,5,1,1,1,3203,2023/05/06,營主nice請吃冰玩沙灘車獨立浴廁算乾淨提供墊未來營主還會加蓋觀景台營區旁邊
很棒的營區，浴廁同間但有分配使用營位，比較乾淨衛生，營區能看日出，雲海，有步道走走，還有一定要跟營主預約優遊巴斯行程，一整個超滿意，營主美枝姐親力親為又親切，還會再去！,5,1,1,1,5847,2021/05/07,很棒營區浴廁同間分配營位乾淨衛生營區日出雲海步道走走營主預約優遊巴斯行程超滿意營主美枝姐親力親為親切還會
"1. 超收嚴重, 連車道旁都有帳棚2. 衛浴狀況很糟也很少3. 營主無視一堆小朋友在玩, 直接在營區內抽菸",1,-1,1,0,2844,2021/05/07,超收連車道旁帳棚衛浴狀況很糟營主無視一堆小朋友玩營區抽菸
超棒，環境乾淨，洗澡水不會忽冷忽熱！營主人超好 …,5,1,1,1,5767,2022/05/07,超棒環境乾淨洗澡水忽冷忽熱營主人超好
營地很大(都有護草墊)，熱水很熱，營主很熱心，風景很美！,4,1,1,1,5878,2018/05/07,營地很大有護草墊熱水很熱營主熱心風景美
螢火蟲滿山谷，比想像中更多。版娘真的很客氣，也很認真在維護營區（不時就看到在整理修剪樹木環境）很重視露友的住宿感受，連導航可能會搞錯的地方 ，山下路口的路牌，開始逐步引導不會走錯。風景也不錯，是網路推薦的好營區，的確也是！,5,1,1,1,930,2024/04/17,螢火蟲山谷想像中版娘真的客氣維護營區整理修剪樹木環境重視露友住宿感受導航搞錯地方山下路口路牌引導走錯風景不錯網路推薦營區
阿姨叔叔超讚的！不管人數多少，只算帳篷的數量，價錢合理，很適合全家大小來度假，同學會辦這邊吧！哈哈,5,1,1,1,5021,2021/05/07,阿姨叔叔超讚人數只算帳篷數量價錢適合全家大小度假同學會辦
很熱情的營主。晚上會主動烤好魚，並分享給一帳一隻，而且周日還有導覽,4,1,1,1,5981,2023/10/23,熱情營主晚上主動烤好魚分享給一帳一隻周日導覽
營區有好多種蔬果，營主人好客熱情而且人超級好，在營地有樹蛙，蟬，獨角仙，蝴蝶，很棒的營地，期待下次來露營,5,1,1,1,6479,2023/07/08,營區多種蔬果營主人好客熱情超級營地樹蛙蟬獨角仙蝴蝶很棒營地期待下次露營
風景很美！搗麻糬跟竹筒飯DIY活動略粗糙，射箭區沒有整理感覺是荒廢的。淋浴間只有三間，但水量很大，熱水也很足。,3,0,1,0,4170,2020/05/07,風景美搗麻糬竹筒飯DIY活動粗糙射箭區整理感覺荒廢淋浴間三間水量很大熱水足
營區的路非常坎坷。。位置較為深山，要花一點時間才能抵達。設施均正常。,5,1,1,1,4247,2023/03/06,營區路坎坷位置為深山要花一點時間抵達設施
洗澡跟廁所設備有點不足但帳篷跟帳篷之間距離算大老師娘不錯這邊還有商店結論 還會來,5,1,1,1,4298,2020/05/07,洗澡廁所設備帳篷帳篷之間距離算大老師娘不錯商店結論會來
小而美。露營前一天接到營主阿姨的電話，告知很多組客人因雨延期，只剩我們而已，問我們不怕下雨嗎？我直言告訴阿姨說不會下雨，下雨也不怕，阿姨說當天場地隨我們選。果然這兩天都好天氣，原本包場的我們，來了一組臨時客人，比較不孤單。營主阿姨很熱情好客，只有我家一位小朋友，怕他無聊還拿出充氣城堡給他玩，玩得很開心。阿姨也邀請我們一起搗小米麻糬，很有趣的體驗；第二天很幸運的是營主家獵到一隻大山豬，離開前分了一大塊給我們，可惜下午還有行程，早早離開沒法跟到探索部落的活動。這是個小而美的營區，草地很漂亮很舒服，等其他設施用好會更完美，值得一去的營區！,5,1,1,1,1279,2018/07/06,小而美露營前一天接到營主阿姨電話告知組客人因雨延期剩問下雨直言告訴阿姨說下雨下雨阿姨說當天場地選兩天天氣原本包場一組臨時客人孤單營主阿姨熱情好客我家一位小朋友無聊拿出充氣城堡給他玩玩得開心阿姨邀請搗小米麻糬有趣體驗第二天幸運營主家獵到一隻大山豬離開前分一大塊可惜下午行程早早離開沒法探索部落活動這是美的營區草地很漂亮舒服設施完美值得一去營區
這次在A區挑高雨棚區，不顯得擁擠，有附桌椅免帶桌椅，加上有附草地地墊，輕裝露營️廁所要脫鞋子超級乾淨，水量大熱水足夠！稍有小黑蚊但營主人超好會拿驅蚊棒還拿小朋友的沙畫讓孩子同樂，遊樂區超大！ …,5,1,1,1,4661,2023/05/08,區挑高雨棚區顯得擁擠附桌椅免帶桌椅附草地地墊輕裝露營️廁所脫鞋子超級乾淨水量熱水足夠稍小黑蚊但營主人超好驅蚊棒還拿小朋友沙畫孩子同樂遊樂區超大
營主很親切，環境優美，衛浴設備和廁所很乾淨，適合露營的好地方,5,1,1,1,5536,2023/05/07,營主親切環境優美衛浴設備廁所乾淨適合露營地方
如果這次半夜不要停電。再加上同區的躁鬱症長舌公台客，晚上睡不著不會一大早在那邊鬼叫，就更完美了。營主親切設備良好環境優美,5,1,1,1,1908,2021/01/11,半夜停電同區躁鬱症長舌公台客晚上睡不著一大早鬼完美營主親切設備環境優美
營主夫婦待人親切，營地草皮漂亮，浴廁乾淨，值得前往一露的營區。往營區的道路，為產業道路，會車不方便，建議上山前，先電聯營主，詢問是否有車輛下山，以免進退兩難。,5,1,1,1,5888,2017/11/20,營主夫婦待人親切營地草皮漂亮浴廁乾淨值得前往一露營區營區道路為產業道路會車建議山前先電聯營主詢問車輛下山進退兩難
肖楠美地 廁所浴室乾淨 設備齊全環境很舒服 營主熱情親切 人超級好全區沒什麼蚊子不會過度開發的露營區 很喜歡還有兒童區域 小孩玩的超級開心離市區又近 期待下次螢火蟲季來,5,1,1,1,5948,2023/05/07,肖楠美地廁所浴室乾淨設備齊全環境舒服營主熱情親切超級全區沒什麼蚊子過度開發露營區喜歡兒童區域小孩玩超級開心市區期待下次螢火蟲季來
"廁所跟淋浴間五星級，淋浴間還有乾濕分離不錯！整個營區都是雨棚,週邊的去處比較少！營區可能在山谷中,風從四面八方吹過來,吹得讓人亂不舒服的！營區週邊也較凌亂，有一條庫志溪可以去抓魚抓蝦",3,0,1,0,3472,2021/05/07,廁所淋浴間五星級淋浴間乾濕分離不錯營區雨棚週邊去處少營區山谷中風從四面八方吹過來吹得人亂舒服營區週邊凌亂一條庫志溪抓魚抓蝦
進入營區的道路狹窄，有路段難會車。營區環境維護的不錯。,4,1,1,1,2912,2023/03/25,營區道路狹窄路段難會車營區環境維護不錯
野石森林位於宜蘭的寒溪吊橋附近，海拔190公尺，低海拔出發前除了很害怕下大雨之外，也很害怕會超—級—熱！不過因為我們剛好三帳包了C區，正好有大片的九芎樹遮蔭，營區的環境也很不錯，營本部有冰箱、冷凍庫和飲水機，幸運的話還能遇到營主養的小貓(可摸可揉)，淋浴設備也很乾淨；晚上有超級多可愛小昆蟲！午夜的星空也好漂亮～,5,1,1,1,5835,2021/05/08,野石森林位於宜蘭寒溪吊橋海拔190公尺低海拔出發前害怕大雨之外害怕會超級熱因為三帳包C區正好大片芎樹遮蔭營區環境不錯營本部冰箱冷凍庫飲水機幸運還能營主養小貓可摸揉淋浴設備乾淨晚上超級可愛昆蟲午夜星空漂亮
營區整體規劃很好廁所乾淨浴室水很強。營地不易打釘浴室排水系統要加強,4,1,1,1,2137,2017/09/24,營區整體規劃廁所乾淨浴室水很強營地不易打釘浴室排水系統
