content,rating,type,status,sequence_num,tokenization,publishedDate,origin,label
這個地方的服務態度不積極，卻很積極收錢，網路訊號很差，設施也破舊，蚊子超級多，場地空間很小！營位和洗手間沒有燈光，洗手台總是堵塞，淋浴熱水不穩定！營位規劃隨意，雜草叢生，指示牌不清楚，地點難以尋找，再也不想再來了！,1,1,-1,4218,,2021/05/07,0,負向
這段文字大致描述了在露營地附近有小黑蚊出沒、設施狀況殘破、網路信號不佳、沒有鋼琴和教堂，價格則需要參考官網上的設定。,1,1,-1,4219,,2021/05/07,0,負向
在這段敘述中，主要提到在露營地下雨時遮雨棚有滴水的問題，且營地地面低窪，容易積水，造成困擾。後來有一位露友想加帳，但老闆卻以人多車多為由拒絕，認為營地容納不下。對於這樣的收費與處理方式，作者感到不滿。,1,1,-1,4222,,2021/05/07,0,負向
這個遮雨棚的空間很小，而且跟旁邊的人相距很近，晚上也沒有管制，旁邊的人玩狼人殺一直玩到半夜兩點，隔天的垃圾桶也沒有人來清。如果不是因為不能評論而給不了星星，我真的一顆星都不想給。,1,1,-1,4224,,2021/05/07,0,負向
這個露營區收費貴且服務態度不好，訂了兩帳的雨棚營位，卻只有400*600的範圍，無法容納兩個帳篷。此外，入場費要求非常高，每人150元，連小學生也要支付相同金額，汽車費用更是要100元，還有限制離場時間。總括來說，這個露營區真是不太推薦。,1,1,-1,4225,,2021/05/07,0,負向
店家可能不希望大型犬進入場地，不過客氣地稱自己為新手，並詢問是否可以參觀場地。儘管店家有權拒絕，但補充建議自行進行功課。這可能顯示風評並非完全正面，即使地點離家很近，也不再考慮前往。,1,1,-1,4280,,2018/05/07,0,負向
遇到訂位付款後突遇天氣變化導致無法改期，營地主辦方未提供發票並要求額外扣除處理費，並將責任全數推給訂位中心，讓人感到非常不滿。這種商家缺乏同理心，只著眼於賺錢，讓人感到非常失望，建議大家避免前往雷區。,1,1,-1,4288,,2018/05/07,0,負向
7月18日下午3點，因為大門沒有開，並且旁邊的標示要求提前預約，所以感到非常失望，只好返回家裡。,1,1,-1,4291,,2018/05/07,0,負向
環境雖好，但小黑蚊太多又毒，雨天也不能拖延，帳收數量也很龐大。,2,1,-1,4295,,2018/05/07,0,負向
去了才發現關園，結果電話沒人接！,1,1,-1,4307,,2016/05/07,0,負向
門票不包含消費。東西價格稍高，吃碗煎蛋面要價220元，但份量滿足。該餐廳環境整潔，但廁所男女共用，且較暗單間隔音效果不佳。建議您可以考慮到土雞城享用美食。,1,1,-1,4309,,2015/05/07,0,負向
請大家留意，這個地方入園需付100元的入場費，並且還有另外180元的最低消費要求！這種情況真是少見的！看來是一種隱性收費方式！建議大家要慎重考慮再前往。,1,1,-1,4310,,2015/05/07,0,負向
這個露營區非常糟糕，有很多肥跑的蟑螂和討厭的小黑蚊，在那裡的服務也特別差。我在那裡露營了三年，在這段時間裡遇到了很多極為糟糕的狀況：1. 洗澡時沒有熱水，小朋友被泡泡包圍了近一個小時，水壓小而且不穩定。2. 估計至少有六個帳篷共用一個電路，電壓很不穩定，連3W的10顆LED的15米串燈都不亮，打氣機也罷工了，只能手動充氣，改用LED燈條。3. 環境很骯髒，生態池看起來無人管理，有很多小黑蚊，我們點了很多蚊香和擦蚊蟲液，每個人至少用掉20包。4. 在浴室和帳篷區看到兩隻大蟑螂在飛，到處都是蟑螂。5. 草地從來沒有被及時修剪，已經長到過踝高度，石階上布滿青苔，有十多個成人，其中四位不小心滑倒，最後大家都只好繞路。6. 收費不合理，絕大多數營區超過四人就要每人收費100元，幼兒園以下的小孩免費，可是這個露營區卻是每人250元，即使是幼兒園以下的小孩也要收費。7. 許多拍照景點都很老舊，跟照片上的不符。,1,1,-1,4338,,2022/06/08,0,負向
這個露營區實在是太差了，有肥滋滋的蟑螂，充斥著小黑蚊，服務也超爛。我們在這裡的經驗真的太糟糕了：1. 洗澡時沒熱水，小孩等了一小時才能洗乾淨；2. 電壓不穩，LED燈不亮，打氣機故障；3. 環境髒亂，充滿小黑蚊，需要大量防蚊措施；4. 廁所與營位區有大蟑螂出沒；5. 草地長得亂七八糟，很多人都不小心摔倒了；6. 收費不合理，比其他營區貴很多；7. 拍照景點老舊又與宣傳照片不符。總之，這個露營區真的很糟糕！,1,1,-1,4339,,2022/06/08,0,負向
營地變得越來越冷清了。如果超過每個帳篷的人數限制，他們會嚴格收取額外的人頭費和停車費。浴廁設施還可以，但因為有水池，所以小黑蚊特別多。其他方面的我就不多做評論了。,2,1,-1,4349,,2022/01/05,0,負向
照片看起來很漂亮，自己去看就知道。營區拍出來的照片很美，但實際上去看的話，設施方面還真的只能遠觀跟眺望比較好。,2,1,-1,4357,,2021/04/26,0,負向
草地積水嚴重，可能是排水不良的原因。,2,1,-1,4358,,2021/03/05,0,負向
營區在北部，因為是週末所以擔心交通擁擠，但到達營區後發現設施不夠完善，且有很多小黑蚊，連防蚊噴霧都沒用。,2,1,-1,4381,,2020/03/25,0,負向
這次露營經驗真的很糟糕，我想以後應該不會再去了，也不會推薦給其他想露營的朋友了！1，營區不允許探營，而且探營的收費很貴，而且在訂位時沒提前告知這種規定。我們有四個朋友來探營卻得支付900元。2，洗澡時水溫忽冷忽熱，更糟糕的是洗到一半時突然停水，得打電話給管理員才肯再打開水讓我們繼續洗澡。3，廁所的衛生紙供應很少，導致許多人在廁所裡互相借用衛生紙。,2,1,-1,4434,,2018/05/27,0,負向
態度不好，之後不會再去。態度不好，會影響到其他人。,1,1,-1,4437,,2018/05/20,0,負向
這裡的實際狀況和原先的期待有些出入。洗手台不夠、插座太遠、雨天時草地泥濘且排水系統不暢良。,2,1,-1,4643,,2016/12/01,0,負向
不是收了錢就可以什麼都不管，晚上洗澡卻沒有熱水，找不到人處理，這樣的天氣這麼冷，只能用冷水。建議不要這麼做。,1,1,-1,4704,,2021/05/07,0,負向
在竹雞區訂的地方，沒有風景可以觀賞，最糟糕的是，有很多人在抽菸，上方的營區裡年輕人一直大聲喧鬧到凌晨一點，完全無視他人的存在，好像也沒有人在管理。真是一個非常不好的體驗。,2,1,-1,4908,,2021/05/08,0,負向
這個季節蒼蠅真的很討厭，下午還碰上突然停電，而且冰箱離得很遠，晚上又因為中華電信的基地台超載，電話無法接通。,1,1,-1,4946,,2019/05/08,0,負向
這是說該日在竹雞區露營時，原本是一個舒適輕鬆的活動，但被一群年輕人擾亂了。他們從晚上就開始喝酒、辱罵，一直喧囂到深夜3至4點讓我們無法入眠，我們的營地剛好在他們對面。我們嘗試向主辦單位反應，但只是電話告知他們不要喧囂，可惜這並未有作用，因此在貴營區的體驗很糟糕，不打算再去了。,2,1,-1,4977,,2021/06/02,0,負向
營地管理人員一直注意我們，限制很多，而且態度很差，我們是來露營放鬆的，不是來受氣的，非常不推薦。,1,1,-1,5224,,2024/03/08,0,負向
這段留言描述了一位露營營主在管理營區時對遊客的不友善態度，讓人感到非常不愉快。,1,1,-1,5225,,2024/03/08,0,負向
服務態度非常差，語氣就像在與人吵架一樣。,1,1,-1,5226,,2024/03/08,0,負向
這次參加的是露營活動，在營區環境整潔、草坪舒適，廁所提供衛生紙並維持乾淨。雖然最初說只要天氣許可就開放泳池，但前一天卻因溫差而取消，星期六卻意外超熱，讓泳池沒有被使用到。營主要求12:30全部撤營離開，令人有些措手不及。雖然營位共有50多帳，但衛浴設施卻只有一處，提供熱水時間僅至晚上12點，導致女生衛浴時常長龍等候。每天白天都無法洗熱水澡。如果你習慣前一天整理行裝、或者是輕裝備的露友，這個營區很適合；但如果習慣在營區享用午餐再離開，或是早上10點才開始收拾行裝的露友，可能要考慮一下這個營區是否符合需求。,2,1,-1,5235,,2023/11/08,0,負向
電力不穩，蚊子很多，廁所離得遠,1,1,-1,5236,,2023/06/08,0,負向
女生淋浴間只有5間，廁所離得很遠，熱水供應到12點。結果我的朋友11點多去洗澡，竟然只剩下冷水了。因為是柴燒熱水器，所以水溫無法穩定，有時會轉到最冷也有可能會超燙。女生吹風機只有一台，營地區域空間偏小，帳篷之間距離也很近。雖然規定上沒有寫不能打麻將，但卻告知打麻將會影響小孩的觀感。還要求我們拉上帳篷圍布。飲水機只有一台，不時水就會不夠。總而言之，完全不推薦。,1,1,-1,5243,,2023/05/08,0,負向
衛浴的人不多要排隊，冰箱只有一台（爆滿），要注意小黑蚊。,2,1,-1,5258,,2022/05/08,0,負向
1、燒木材的熱水很難區分冷熱，洗澡很不方便。2、要小孩玩沙但又不讓沙子掉出來，還要有人監督，如果擔心這麼麻煩，不如干脆不開放。3、下大雨要開帳篷，已經很難堪了，還有各種規定，太過分了。4、要分類收納，每個區域只能放一兩個桶，停車時要放裝備，還要趕時間，草地墊潮濕不能多用。5、洗澡時有人提醒不能用太多水。6、停車場一定要進去停（可以接受）。7、天氣好也不讓水放在游泳池，寧願用來洗草地墊⋯感覺很糟糕，要乾淨是好事，但太過了，不如不開放！,1,1,-1,5260,,2022/05/08,0,負向
"1. 如果沒提供廚餘桶，你該把廚餘丟到哪裡呢？
2. 雨下得很大，場地滿是泥巴，營友的孩子不小心踩到泥巴弄髒了腳，要洗腳，還被責罵讓水小一點，告訴孩子別踩泥巴和水！否則又得洗了。
3. 沙坑有專人看管，有個陌生小孩把沙子噴到沙坑邊緣（沒撒出去），立刻告訴小孩別這樣，請到裡面玩，其他營友也提醒。被工作人員責備說，這樣玩不行，可以讓小孩不要來玩。
4. 把自行車放在籃球場裡，小孩經過時可能會被大孩子打到籃球受傷，很危險。
5. 雖然提供了老舊自行車，但沒有專用自行車道，必須與汽車共用，很危險。
6. 護草墊被放在泳池裡清洗，不衛生。
7. 浴室的水壓不穩定，廁所和浴室共用且位置偏遠，很不方便。這是我第一次遇到如此嚴格的營地管理者，如果你想體驗的話可以去試試看！對於不太適應的人則不建議前往。",2,1,-1,5261,,2022/05/08,0,負向
今晚露營經歷真是糟糕，12度的低溫讓我無法使用暖爐和電熱毯，還跳電沒電，覺得自己可能會被冷死。,1,1,-1,5267,,2022/05/08,0,負向
全營區有200多人，包括大人和小孩，需要在晚上12點前洗澡，如果沒洗完就直接關水，這樣很緊張。只有一台飲水機要供這麼多人使用，拿大桶裝水也會被抱怨，這樣會造成缺水。如果我用大桶裝水供應給10個人和讓10個人來裝水有什麼不同？營區有這麼多人卻只有一台飲水機，是否應該考慮增加設備？沙坑在傍晚時段卻不開放，這樣的用意是什麼？營位左右很擁擠，但前方還算可以。,1,1,-1,5278,,2021/05/08,0,負向
民宿的空間規劃需要再加強，因為鐵皮屋空地，吸引了所有小孩去那裡玩耍，導致住在民宿裡的人沒有適合休息的地方，建議應該做一些改善。,1,1,-1,5289,,2021/05/08,0,負向
好久沒有露營需要洗澡真的很難受，幸好這個時候不會有寒流來襲。對我來說，小黑蚊還可以接受，但那熱水真的是讓人受不了。,2,1,-1,5300,,2020/05/08,0,負向
建議營區的草地重新整理和整地，因為在雨天露營時很糟糕會造成積水，無法好好露營。這並不是天氣的問題，而是營區的排水系統沒有做好。這破壞了露營的氣氛，讓人感到非常失望。營主人很nice，廁所也很乾淨，營區的視野很開闊，所以多給了一顆星。,2,1,-1,5436,,2023/11/08,0,負向
這次的露營環境真的不盡如人意，營地的草很長，沒有修剪過，地面還凹凸不平，加上蚊子特別多，實在讓人困擾。各種生物都出現，甚至還有蟑螂。或許唯一值得一提的是廁所和衛浴間的環境算是乾淨的。,2,1,-1,5438,,2023/08/08,0,負向
這個營地的草木長得很高，有很多蚊子和螞蟻，小黑蚊也很多，這是正常現象。但遇到會飛的大強和小強在園區裡四處飛行，就要小心了。對於怕蟑螂的人來說，要三思之後再決定。在午後雷陣雨時，營地最低的地方都會直接淹水，泥巴水和雜物會灌進帳篷裡面。問他們的排水設施怎麼樣，他們卻說沒有排水，土地會自行吸收。後來又說是因為排水管線裡有螞蟻築巢而造成堵塞，所以他們無法清理，只好請人來處理。更糟糕的是飲水機壞掉了，沒有提前通知，要我們去營區開的雜貨店購買。感覺就像是被扒兩層皮一樣。冰箱離營地很遠，地勢不平，護草墊都被壓破了，容易割傷人。收一帳1200元一天，完全無法接受。唯一優點是來打工的兩個年輕人很友善，廁所除了容易堵塞以外都算乾淨。就是這樣了。,1,1,-1,5439,,2023/07/08,0,負向
這裡的優點應該算是廁所乾淨，但草地不平、坑坑巴巴，睡覺可能會腰痠背痛，營區風景看不太到，有點可惜。,2,1,-1,5448,,2023/05/08,0,負向
接受一顆星評價才能發布評論，然而我其實希望能給零顆星。場地費用昂貴而且水槽需要我們自己清潔，希望提供乾淨的水槽和插座。等待修繕需要2至3個月，這應該是營區經營者必須克服的問題。營區的高度並不是問題，對這樣的回答感到無法接受。建議休園以提升草地品質，保護草皮避免變得泥濘且破損嚴重。同時，停車問題也是必須緊急考量的運營問題。,1,1,-1,5453,,2023/05/08,0,負向
露營本應該是一件愉快的事情，但因營區停車位不足，造成我的車受損，另外水槽的水管也脫落了，讓我對該地再無意願造訪。,1,1,-1,5454,,2023/05/08,0,負向
營區沒有停車位，要自己找，水槽漏水找營主反應，被要求與他人共用，這麼多露營區，真的令我大感意外！,1,1,-1,5455,,2023/05/08,0,負向
設施很差，停車位不足，水槽壞了要共用，插座只有一半能用，設備不齊全真的很令人失望。,1,1,-1,5456,,2023/05/08,0,負向
廁所沒有打掃過、有虎頭蜂沒有被處理、蚊蟲很多、游泳池沒水、早上10:30就在催促收帳，整體環境真的很糟糕。,1,1,-1,5458,,2023/05/08,0,負向
如果可以的話，我們不想要草太長。只有一位工作人員，雖然有點可憐，但我們去露營都是希望開心度假，所以服務如此也無所謂。,1,1,-1,5461,,2023/05/08,0,負向
整體環境欠佳，廁所有明顯尿味，淋浴間沒有清潔，冰箱竟然等客人到才開，兒童戲水池已經髒得看不到底部，還有許多小黑蚊⋯,1,1,-1,5462,,2023/05/08,0,負向
廁所沒有進行清潔、草地長得像小樹、冰箱發霉沒有整理、溪水池看起來像是生態池，整體情況非常糟糕。,1,1,-1,5463,,2023/05/08,0,負向
從週六中午到週日接近中午的這段時間裡，廁所沒有進行清潔，而且衛生紙也沒有補充。,1,1,-1,5464,,2023/05/08,0,負向
收到太多不準的帳單，帳單之間排列過於密集。晚上鄰居的吵雜讓人完全無法休息。環境整潔，房東親切值得一星好評，但應該不會再光顧了。,1,1,-1,5471,,2022/05/08,0,負向
營地的植被稀少，導致排水不良，使得土壤變得鬆軟。當大風吹來時，營釘被連根拔起。此外，由於缺少棧板，地面到處都是泥巴，可以用一個字形容就是＂慘＂。我給予一顆星是因為看到一位帥哥光著上身工作，他的服務還不錯。,1,1,-1,5472,,2022/05/08,0,負向
營區經營者並未制止吵鬧的客人，他們從中午一直喧嘩到凌晨四點！？我們無法控制酒醉客人的行為，而且即使營區的電話也無人接聽，甚至過了子夜12點仍未出面制止，這嚴重影響其他客人的休息時間。營區的使用規則明確禁止使用卡拉OK，卻讓人一直唱歌到天亮，引來警察勸導後還是繼續大聲吵鬧。綜合以上情況，我不推薦這個營地。,1,1,-1,5476,,2022/05/08,0,負向
總體而言，營區的風景不錯，營主也很熱心，但環境清潔方面仍需加強，特別是洗水槽和冰箱。這次入住貨櫃露營屋時，發現室內拖鞋非常濕，向打掃阿姨詢問後得知他們有消毒水，但可能噴得太濕了。令人困惑的是在浴室洗澡時多次遇到停水的情況，甚至停水2-3分鐘之久，這種情況讓小孩和大人都感到困擾，特別是在這樣的寒冷天氣中。,2,1,-1,5482,,2022/05/08,0,負向
房間和網路上的評價不太一樣，收納櫃裝滿後孩子幾乎沒有玩耍空間，但其他公共設施還可以。,2,1,-1,5491,,2021/05/08,0,負向
帳篷太靠近，會受到干擾，洗碗槽太低，需要弓腿洗碗！B區和C區共用廁所，需時常清潔並通知管理單位。夜晚沒有控制鄰居的噪音，持續兩天聽到隔壁大聲唱歌直到清晨五六點。不斷反映給管理單位但未見改善，夜間未中斷聊天唱歌，對臥室品質造成不良影響，感受極差，不會再次光顧此處。,1,1,-1,5497,,2021/05/08,0,負向
飲水機離冰箱太遠，營位附近吵雜，停車地點也不方便。,2,1,-1,5498,,2021/05/08,0,負向
環境設備不錯，但很可惜營地管理不力，讓其他客人喧鬧到深夜，影響了大家的休息時間。,1,1,-1,5515,,2020/05/08,0,負向
這個營區的硬體設施很棒，而且衛浴設備也很乾淨。不過，營區裡有三隻大狗一直在帳篷周圍晃來晃去，從晚餐到半夜都影響到我們的活動，甚至在入睡時仍然在周圍嘰嘰喳喳，讓我們難以入眠。雖然我不討厭狗，但牠們在用餐時繞來繞去的行為讓我們感到困擾，一邊要煮飯一邊還要防止牠們偷吃食物。除了狗狗的問題之外，其他方面都相當不錯，真的。,2,1,-1,5520,,2020/05/08,0,負向
雖然環境不錯，但是小黑蚊很多，還有野狗半夜翻垃圾筒，一直在帳篷外走來走去，影響我睡眠。,2,1,-1,5521,,2020/05/08,0,負向
這個地方很吵，因為靠近羅馬公路，晚上要不是有重機聲就是有超跑聲，非常熱鬧！另外，營地管理很苛刻，不准客人踩草皮，難道他們想要人們飛起來嗎？費用是每帳1200元，但沒有美景和清新的空氣，價格有點高昂。給它多一顆星是因為附近有很多螢火蟲可以治癒心靈，這是我唯一讚賞的地方。,2,1,-1,5534,,2019/05/08,0,負向
這個地方很適合露營，風景很漂亮。,2,1,-1,5535,,2019/05/08,0,負向
各區間距離太近，營位太密集，有點擁擠，晚上鄰居聊到1、2點很吵。,2,1,-1,5538,,2018/05/08,0,負向
兔子不適合養在室外，飲食也有謬誤。如果您想從動物中營利，您應該好好掌握有關兔子的知識。回覆店家時，兔子的主食應包括無限量的提摩西草和無限量的煮過的飲用水，再加上適量的飼料。兔子最適合的環境溫度為攝氏17至25度，同時要避免潮濕和淋雨，以避免皮膚疾病如黴菌感染及長時間暴露於高溫下而中暑。有關中暑的疫情，有例子提到在夏天沒有空調的室內環境中援救的兔子肝指數偏高。我也自己養兔子，知道不應該讓牠在家中到處走動，並與店家分享我的知識，希望能夠打造一個既友善動物又友善環境的社區。,1,1,-1,5737,,2022/05/08,0,負向
景色很美，但環境和服務人員的素質還有待改進。,1,1,-1,5799,,2019/05/08,0,負向
這家五星級飯店有很多蚊子和蒼蠅，而且不管是早上還是下午，飯店管理還向客人推銷蒼蠅貼片。,1,1,-1,5807,,2019/05/08,0,負向
主人要求別讓寵物鳥飛走，請小心踩雷。,1,1,-1,5813,,2019/05/08,0,負向
設施預算友善，景觀普通。,2,1,-1,6069,,2023/12/08,0,負向
一開始說可以在這區搭帳，結果天氣太熱搭好了之後又被告知這裡不能搭帳，只能停車。再換一個地點搭帳也被收費。讓人覺得很失望，而且路況狀況糟糕，車底盤還碰到了。,1,1,-1,6073,,2023/07/08,0,負向
洗澡時水溫難以調節，而且沒有提供飲水機。,2,1,-1,6076,,2023/05/08,0,負向
菠蘿蜜區洗頭時洗熱水用完了！這個區域和其他區共用2間廁所和浴室（兼用蹲式馬桶和淋浴間）。車輛無法進入營區，所以設備由營區管理者用牛車運載提供。,2,1,-1,6079,,2023/05/08,0,負向
房間整理得很久沒做了，有跳蚤出現，讓我的皮膚癢癢的。我們忘記帶食材，當想打電話詢問時已經是傍晚了，但卻被誤會不需要了。工讀生要來打掃房間並帶走東西。下次應該先詢問營地管理人員是否會備有食材，處理事情的態度有待加強。不過也要檢討自己有沒有疏忽，不能怪罪他人。,2,1,-1,6090,,2023/05/08,0,負向
環境好，營區主人很熱情。我們租了五帳包區兩晚，但只有一間浴室可以洗澡。每次洗澡都要等很久，而且我們五帳包區只有8個人，已經很少了。如果正常情況下有10-15個人的五帳包區，要等到何時才能洗澡呢？,2,1,-1,6099,,2022/05/08,0,負向
這次露營經驗讓我們感到非常失望。在我們下訂之後，店家看訊息卻沒回覆，讓人不太舒服。入住當晚就要繳清尾款，但卻再也沒見過老闆老闆娘，根本感受不到其他評論中提到的親切服務。兩間盥洗室要供至少16人使用，但老闆老闆娘卻只在收錢時現身，讓人擔心衛生紙會不夠用。洗澡時必須排隊，要是不想在晚上6或11點洗澡的話就得憋著尿。流理台沒有提供肥皂或洗碗精，盥洗室也沒有沐浴用品。總的來說，我們11個人對這次露營的感受都很一致。,1,1,-1,6137,,2019/05/08,0,負向
有人這樣做生意嗎？為了要接包場的夜場，竟然要求已經訂位的客人取消訂位，還想要我改訂其他日期？我真的輸給你了，營主！「人無信而不立，業無信而不興」，古有明訓！,1,1,-1,6320,,2023/06/09,0,負向
所有住客都很安靜，只有星期日早上屋主的朋友來訪，竟然在前面聊天6點多就開始聊，一直聊到近8點。讓人有點不知道怎麼安排睡覺時間。若要經營生意，這一點應該要注意。其他方面則還算不錯。,1,1,-1,6328,,2023/05/09,0,負向
這個露營區不是由原住民經營，訂單確認後卻被管理員做了修改，增加了費用。環境並不是很適合放鬆，感覺隨時都被營區主人監視。也許應該考慮關閉這個營區，讓原住民們更好地生活。,1,1,-1,6580,,2023/09/09,0,負向
這個營區冬天不能來，即使我們沒有使用高功率電器，還是會不斷跳電。營主很生氣，時常罵髒話，有時會有煙味（營主會抽菸）。如果帶著小孩來，那冬天更不建議，唯一的優點是廁所很乾淨。,1,1,-1,6593,,2023/05/09,0,負向
這個營區在冬天不太適合造訪，因為無法使用低功率的電暖器，容易造成跳電的情況。此外，要小心避免被管理者指責說怕冷就不應該來露營，而且工作人員可能會用國語責罵你。,1,1,-1,6594,,2023/05/09,0,負向
這個營地的廁所保持得很乾淨！來山上露營是為了放鬆心情，吸收芬多精，但是營地主人經常在帳篷旁抽菸！如果有計劃帶孩子來露營，就擔心會受到二手煙的影響。對於這樣的環境，不推薦給吸菸者。我給營地主人的評價只有一顆星。,1,1,-1,6597,,2023/05/09,0,負向
營區的清潔狀況還可以，洗澡時的熱水尚可，但電力供應有不足的情況，如果無法提供足夠的電力，請事先告知，並避免隨意指責露營友。建議定期檢修供電設備。另外，凌晨電力固定斷電，廁所連燈都沒有，這是比較糟糕的狀況。另外，營區的卡拉OK使用沒有限制，因為營主也會在那唱卡拉OK。此外，護草墊的使用方式已經清楚標示，不需要特別強調露營友會在上面使用椅子。,1,1,-1,6614,,2022/05/09,0,負向
露營地和浴室的環境都還不錯，但除了營主之外的女性工作人員態度很差！完全不友善！聽到其他營友問問題時，有一位女性工作人員回答得很不耐煩！讓人覺得不舒服！不會考慮再去了…,1,1,-1,6617,,2022/05/09,0,負向
環境整潔，熱水供應時間只到晚上10點，旁邊的洗手台燈也僅到10點，營地主人夫妻似乎缺乏熱情⋯⋯⋯⋯,2,1,-1,6625,,2022/05/09,0,負向
這位遊客在馬胎227露營區遇到了一些困擾，雖然一開始環境清幽乾淨，但晚上遇到其他營客大聲喧嘩，一晚沒有好好休息。最後遊客決定早早離開，營主見狀才表達關心，但卻沒有積極干涉吵雜行為，僅以熟客為由解釋。這讓遊客感到失望，因為露營區在網上評價很高，但實際體驗卻讓人感到困惑。,2,1,-1,6640,,2021/05/09,0,負向
營區的人潮過多，場地狹小，讓活動無法舒適進行，吵雜的環境也不太適合家庭聚會。,1,1,-1,6655,,2021/05/09,0,負向
這個地方人滿為患，擁擠得無話可說。,1,1,-1,6659,,2021/05/09,0,負向
只有中華電信有訊號，其他家都沒有收訊，但營地有WIFI，要提醒大家，前往馬胎227營地的路很曲折且有一些危險，因為道路彎曲且看不見來車。快到營地之前的道路正在整修中，非常顛簸，路面有很多石頭，容易刮傷車底，休旅車沒什麼問題，但一般轎車要小心。這次我們住在營地主人家旁的廣場區，空間小，只能容納5個帳篷，相鄰的帳篷連在一起，孩子們沒有活動空間，感覺主人很貪心！環境裡有蟑螂，還有非常多的蒼蠅（是我去過蒼蠅最多的營地）。但可能因為海拔750米，沒有小黑蚊。廣場不遠處約不到1分鐘路程就有乾淨的廁所，旁邊有小溪可以釣溪蝦，水不深適合小朋友玩水。值得一提的是，營地主人養的雞到處亂跑，沒有關籠，凌晨三點就開始啼叫，影響睡眠，早上也會跑來營地打擾，如果這些問題您都可以接受，再去嘗試看看吧，但我個人不會再去了！,2,1,-1,6660,,2021/05/09,0,負向
前往目的地的路程大約一公里，路況非常惡劣，地面多次被磨平。營地非常狹小，甚至連供小朋友奔跑的草地都沒有。抵達營地後，地勢陡峭，車子無法前進，只好在別處停車，步行到達營地。,1,1,-1,6661,,2021/05/09,0,負向
營地真的很擁擠，超過容納人數了，老闆養的雞叫得整晚，根本無法休息。,1,1,-1,6664,,2020/05/09,0,負向
這個營區雖然沒有太多景觀，但有溪水和兒童滑梯，公園等級的設施。廁所浴室很乾淨，但地面總是濕濕的。有許多房間可供使用，只有B區適合搭帳篷。營地放養了幾隻雞，自由走動並叫個不停，有點吵。相較之下，狗被關在籠子裡。每天一大早都是雞叫狗嗚，持續不斷。不過，大自然的蟲鳴和鳥語卻是有的。總的來說，這裡並不是一個很好的選擇。,2,1,-1,6668,,2020/05/09,0,負向
營主收費可能會多收一些，營位的空間有點小，停車場也不夠大！,1,1,-1,6676,,2019/05/09,0,負向
這家營地的所有家人態度都很差，還把他們家的狗隨處大小便。,2,1,-1,6693,,2023/03/07,0,負向
你是在說即使沒有使用高功率電器，也出現了跳電的情況嗎？而且有人因為天氣冷而不願出來露營，甚至還罵髒話，這有點過分。另外你提到使用了第六代功率為380W的黑設嗎？,2,1,-1,6697,,2022/12/13,0,負向
B2區有許多蟑螂，有時甚至能聞到狗屎的味道。,2,1,-1,6728,,2020/08/21,0,負向
營地的管理不夠周到，廁所沒有清理，垃圾沒有清理，致使廁所的味道令人不舒服。洗澡時瓦斯時常斷線，晚上要等候很久才能輪到可以使用熱水的浴室，而且帳篷位置非常擁擠。旁邊的帳篷裡的人談話聲音大到讓人無法好好休息放鬆，打電話請求營地主人處理事情也要等上兩個小時。我認為這次經歷之後，我不會再來第二次，因為同樣的風景和價格卻有更好的選擇。給一顆星的評價，是因為美好的景色。,1,1,-1,6753,,2024/04/11,0,負向
這個地方空間狹窄、擁擠，夜裡常有流浪狗來探訪找食物。垃圾桶不是獨立使用的，需要與其他戶共用。,1,1,-1,6756,,2024/04/09,0,負向
不推薦住這個房間，隔音效果非常差，廁所還在外面，連吹風機都沒有，非常不方便。另外，露營區的廁所很髒亂，因為很多人使用後都沒有清理。,1,1,-1,6758,,2024/04/09,0,負向
第一次來露營，晚上營地主人也沒來巡視。我打電話給營地主人，已經過了11點了，還有一群人在帳篷裡喝酒作樂。營地主人到場後，場面依然很吵雜，服務也不是很好。,1,1,-1,6766,,2024/03/09,0,負向
我想說的是，對於露營地的建議，希望能夠減少單人露營者的围在大湌團裡面的情況，也希望露營地主能重視單人露營者的需求，而不只是著眼於獲利。,2,1,-1,6771,,2024/01/09,0,負向
在一開始網上預訂房位時，前排觀景區還有空位，我們也已經提前付款預訂了。但當晚抵達時，我們被分配到了中間的草皮區。我們問老闆，我們不是預訂前排的嗎？老闆回答說那是要留給當晚抵達的人。我們又問老闆，那我們現在不就是當晚抵達的人嗎？老闆卻支支吾吾地說沒辦法⋯⋯後來才知道是他把位置給了晚一點才預訂的6帳戶⋯⋯感覺有點被忽略，非常失望。,1,1,-1,6773,,2024/01/09,0,負向
"1. 昨天晚上B區出現了一些問題，大人們說話聲音很大，小孩們也很吵雜。  
2. 營位之間距離太靠近，如果不小心營繩稍微一動，就有可能相撞。  
3. 建議將垃圾桶放在營位後方或區域入口，避免影響營友的行動。  
4. 營友應該尊重他人，不應該在別人帳篷前走來走去觀察他人的裝備，應該要尊重個人空間。  
5. 請安排專屬吸煙區，避免煙味飄到營位，地上也不應該有煙蒂，否則會影響其他露營者的體驗。",1,1,-1,6776,,2023/12/09,0,負向
