tokenization,status,type,label
營主 | 真的 | 超熱情 | 種植 | 多種 | 果樹 | 品種 | 蔬果 | 還讓 | 小孩 | 體驗採 | 玉米 | 茄子 | 小黃瓜 | 吃 | 鮮甜 | 小黃瓜 | 新鮮 | 茄子 | 楊梅 | 小孩 | 讚 | 口 | 玉米 | 可愛的 | 海帶 | 狗狗 | 超溫 | 馴 | 小孩 | 喜歡 | 💕 | 真的 | 一間 | CP | 值 | 超高 | 營區 | 👍 | 棒 | 露營區 | 經約 | 下次 | 帶著 | 父母 | 一遊 | 😃,1,1,2
營區 | 乾淨 | 感覺 | 舒服 | 浴廁 | 真的 | 很優 | 營主 | 夫婦 | 客氣 | 客人 | 需求 | 盡力 | 幫忙,1,1,2
浴室 | 熱水會 | 忽冷 | 忽熱,0,1,1
蒼蠅 | 滿天飛 | 誇張,-1,1,0
訪客 | 18 | 00 | 收費,-1,1,0
小而巧 | 營地 | 環境 | 清潔 | 乾淨 | 頂著 | 寒流 | 夜衝 | 晚上 | 七點 | 一帳 | 營主 | 熱情 | 接待 | 場地 | 環境 | 不錯 | 草皮 | 漂亮 | 提供 | 護草 | 墊 | 位 | 羅 | 馬 | 公路 | 旁 | 鄰 | 近景 | 點有 | 角板 | 山 | 商圈 | 羅 | 浮 | 泰雅 | 溫泉 | 烏來 | 天空 | 步 | 道 | 路口 | 雜貨店 | 原本 | 提供 | 早餐 | 訂購 | 可惜 | 當日 | 老闆 | 因故 | 提供 | 有兒 | 童氣 | 墊 | 遊戲區 | 小朋友 | 喜 | 愛 | 晚上 | 提供 | 露天 | 電 | 影院 | 上方 | 衛浴則 | 大且 | 乾淨 | 適合 | 親子 | 共浴 | 觀景 | 台下 | 衛浴 | 設備 | 流動 | 廁所 | 改裝 | 較小且 | 舊 | 建議 | 更新 | 各區 | 營位 | 當天楓 | 樹區 | 三帳 | 各架設 | 一廳 | 一帳 | 草地 | 沒空間 | 減帳 | 當天 | 跳跳床 | 露天 | 電影外 | 活動 | 隔壁 | 營區 | 參加 | 營區 | 有步 | 道 | 新 | 溪口 | 吊橋,1,1,2
預計 | 這周 | 16 | 露營 | 去年 | 12 | 月 | 訂 | 營區 | 12 | 08 | 匯款 | 營主 | 回覆 | 收到 | 13 | 通知 | 只訂 | 租 | 帳費 | 沒訂 | 營位 | 12 | 08 | 匯款 | 全 | 付清 | 帳營位 | 租 | 帳費且 | 營區 | 回覆 | 收到 | 說 | 沒訂 | 我覺 | 太 | 誇張 | 營區 | 提供 | 訂 | 位表 | 有人 | 包月 | 好像 | 最後營區 | 道歉 | 補償 | 感覺 | 差,-1,1,0
景 | 緻 | 空 | 氣 | 很棒 | 月份 | 馬 | 陸 | 出期 | 洵 | 很大 | 隻 | 平地 | 種類 | 見仁見 | 智 | 空暇 | 體會 | 探望,0,1,1
確幸 | 莊園 | 這片 | 莊園裡 | 時間 | 流動 | 分分秒秒 | 確確 | 實實 | 幸福 | 風滑 | 過樹葉 | 溪水 | 川流 | 過溝 | 渠 | 雨水 | 滴落 | 點著 | 小草 | 一篇 | 大自然 | 協 | 奏曲 | 燃起 | 篝火 | 一家人 | 圍在 | 旁邊 | 感受 | 著 | 原始 | 安全感 | 冷冽 | 郊外 | 夜晚 | 談談心 | 聊聊 | 生活 | 每位 | 家人 | 一周 | 工作 | 學習 | 匯流 | 離家 | 心確 | 像是 | 遠 | 地方 | 少 | 舟車 | 勞頓 | 嘻笑 | 怒 | 罵 | 家人 | 互動 | 感受 | 自然 | 變化 | 時間 | 說 | 也許 | 露營 | 真 | 諦 | 大自然 | 變化 | 倏忽 | 突有 | 風偶 | 雨 | 雲朵 | 間 | 灑落 | 陽光 | 際 | 遇 | 心 | 隨萬境 | 轉轉處 | 實能 | 幽 | 隨流 | 認得性 | 無喜 | 復 | 無憂,1,1,2
營區 | 專員 | 整理 | 空氣 | 置疑 | 光景 | 美 | 路小了點 | 會車 | 注意安全 | 上山 | 開慢點,0,1,1
浴廁 | 營位,-1,1,0
小而 | 美的 | 營地 | 沿著 | 約 | 搭 | 頂 | 雙峰 | 剰 | 幾許 | 半空 | 架個 | 移動式 | 羽球 | 迪卡儂 | 那種 | 場地並 | 平整 | 整地 | 地方 | 紅白 | 雙峰 | 處 | 旁邊 | 興 | 建中 | 小屋 | 營主 | 供營客 | 核符 | 小團體 | 包場 | 雨天 | 搭 | 興 | 建中 | 小屋 | 裡 | 注意安全 | 停車 | 處 | 停 | 臺 | 休 | 旅車 | 說 | 小包 | 場時略 | 為 | 露友 | 搭 | 室內 | 影中 | 雙峰 | 各掛 | 兩個 | 賒 | 欠 | 空間 | 小丑 | 玩耍 | 話 | 場合 | 稍嫌 | 冠蓋 | 相望 | 位 | 拉拉山 | 空氣 | 可遠眺 | 對面 | 山景 | 水果 | 產季時 | 可採 | 水蜜桃 | 小便斗 | 浴室 | 廁身 | 小屋 | 下方 | 小便斗 | X2 | 座式 | 廁所 | X1 | 蹲式 | 洗澡 | X2,0,1,1
臨溪露 | 營好 | 地點,0,1,1
碎石 | 地太硬營 | 釘 | 太 | 廁所太少 | 垃圾桶 | 太少,0,1,1
選在 | 這跨 | 年 | 大至 | 一石 | 鳥 | 乾淨 | 當天 | 租 | 雨棚 | 帳隔 | 著 | 洗手 | 間 | 骨子 | 裡很臭 | 廁所 | 光景 | 沒草紙 | 燈 | 泡 | 壞 | 沒換 | 誇 | 洗菜 | 淋著雨 | 或撐 | 著傘 | 洗菜 | 真令人 | 大失所望,-1,1,0
訪客過 | 18 | 00 | 收費,-1,1,0
營主 | 親親 | 環境 | 清 | 攸 | 山景 | 美麗 | 私房 | 秘境 | 衛浴 | 裝置 | 太少 | 瓦斯 | 桶 | 洗 | 一半 | 經常會 | 沒熱水 | 營位 | 清洗 | 臺 | 冰箱 | 冷凍 | 空間 | 太少 | 水箱 | 水壓,-1,1,0
小營區 | 舒服 | 晚上 | 沒水 | 可用,-1,1,0
超棒 | 環境 | 乾淨 | 洗澡水 | 忽冷 | 忽熱 | 營主 | 人超 | 👍 | 🏻 | 👍 | 🏻,1,1,2
化妝室 | 衛浴 | 太少 | 松區 | 紅色 | 隻 | 蚍蜉 | 超多,0,1,1
洗手 | 檯 | 久而久之 | 分紅 | 不均 | 充電樁 | 偏少 | 電力 | 穩定,-1,1,0
信義鄉 | 雙龍景 | 觀營 | 小而美 | 營地屬 | 梯田 | 式 | 共有 | 五層 | 腹地 | 廁所及 | 衛浴 | 區 | 去一趟 | 廁所 | 洗澡 | 運動 | 感覺 | 推薦 | 老闆 | 老闆娘 | 熱情 | 這裡露 | 營還 | 享受 | 好山 | 好水 | 吊橋 | 可順訪 | 前往 | 七彩 | 吊橋 | 賞雙龍 | 瀑布 | 挑戰 | 全台 | 最長 | 最深 | 七彩 | 吊橋 | 全台 | 最長 | 吊橋 | 全長 | 342 | 公尺 | 走 | 完 | 單程 | 約 | 需 | 10 | 分鐘 | 順便 | 練練 | 腳力 | 選擇 | 挑戰天 | 時棧 | 道 | 路線 | 1.5 | 公里 | 3300 | 階鏤 | 空棧 | 道 | 落差 | 百米 | 挑戰 | 飆汗 | 享受 | 天地 | 間 | 大自然 | 芬多精 | 吸取 | 雙龍 | 靈氣,1,1,2
交通 | 有大 | 草皮 | 活動 | 營主 | 阿莎力 | 優點 | 前往 | 營區 | 路 | 走 | 離內灣 | 不遠 | 車 | 停 | 帳篷 | 旁邊 | 營區 | wifi | 穩定 | 營主 | nice | 需求 | 會馬上 | 提供支援 | 草皮 | 很大 | 維護 | 還不錯 | 小朋友 | 玩 | 盡興 | 營區 | 蚊蠅 | 浴廁 | 雖有點 | 簡陋 | 還算 | 乾淨 | 水壓 | 很強 | 熱水 | 燙 | 排水 | 不錯 | 大雨 | 積水 | 旁邊 | 一家 | 評價 | 還不錯 | 活魚 | 餐廳 | 不想 | 開火 | 參考 | 缺點 | 凌晨 | 一兩點 | 隔壁 | 區的 | 露友 | 還在 | 大聲 | 聊天 | 這比 | 人品 | 兩 | 隻 | 營主 | 養 | 黑狗 | 兄 | 跑 | 營地 | 拉黃金 | XD | 總 | 還算滿 | 推,1,1,2
黑螞蟻 | 超級 | 高階車子 | 唯一 | 缺點 | 剩下,0,1,1
山嵐 | 挺 | 不錯 | 一夜 | 無收訊 | 世隔絕,0,1,1
規範 | 禁止 | 卡拉 | ok | 通知 | 營主 | 低落 | 管理 | 失當 | 若要 | 尋求 | 有人 | 露營 | 推薦,-1,1,0
環境 | 顆星 | C | 區螞蟻 | 超多 | 一群 | 飲酒 | 聊天 | 半夜 | 點講 | 幾次 | 沒效 | 真 | 公德心 | 聽 | 說 | 營主 | 這也 | 不會管 | 營位 | 安排 | 辦 | 不到 | 挑選 | 問說 | 選 | 回答 | 說 | 有人 | 訂是 | 區 | 環境 | 衛生 | 真的 | 很徹,0,1,1
沒光榮 | 訂位 | 接到 | 話 | 機要 | 協調將 | 位子 | 讓給 | 一團 | 多夜 | 感覺 | 舒服 | 表達 | 滿要 | 取消 | 說 | 勉強 | 熱情 | 熄,-1,1,0
老闆娘 | 待人 | 客氣 | 值得 | 訪 | 營區 | 唯一 | 缺點 | 路 | 太小 | 條 | 營區 | 小路 | 小心 | 開,1,1,2
還不錯 | 唯獨 | 周邊 | 開發 | 視野 | 還算廣,0,1,1
空間 | 舒服 | 老闆 | 熱情 | 陣子 | 下雨 | 話 | 步 | 道 | 斟酌一下 | 小孩 | 走,1,1,2
更好 | 蒼蠅 | 扣分 | 疫情 | 限水的關 | 係 | 設施 | 活動 | 可惜 | 外 | 營主 | 熱情 | 服務好 | 加分 | 上營 | 路 | 小心 | 駕駛 | 底盤 | 低 | 車子 | 小心,1,1,2
山水 | 悠遊 | 魚兒 | 水 | 中游 | 可惜 | 風景 | 不佳 | 可惜 | 居民 | 不佳 | 干擾 | 居民,0,1,1
司馬 | 庫司 | 嚮 | 地方 | 營區 | 達宴 | 全天 | 供電 | 這是 | 露友 | 優點 | 因為 | 巨木群 | 想要 | 走走 | 想 | 露營 | 只求 | 足以 | 衛浴 | 整理 | 乾淨 | 一點 | 許會 | 前往,0,1,1
交通 | 便利 | 活動 | 空間 | 規劃 | 應多留 | 一點,1,1,2
環境 | 摒擋 | 裝置 | 不好,0,1,1
景色 | 環境 | 蝴蝶 | 浴室 | 熱水 | 冰箱 | 真的 | 老人 | 休息,1,1,2
露營場 | 地大 | 可惜 | 衛浴 | 洗手 | 檯 | 裝置 | 太少,-1,1,0
風景 | 美 | 生態 | 老闆 | 夫妻 | 客氣 | 環境 | 維護 | 值得 | 營區,1,1,2
舒服 | 營地 | 乾淨 | 環境 | 廁所 | 營主 | 夫妻 | nice | 營區 | 路況 | 達,1,1,2
上山 | 路途 | 不算 | 走 | 景色 | 絕美營位 | 寬 | 敞 | 浴廁 | 整潔 | 營區 | 主人 | 熱心 | 並體諒 | 因雨 | 未來 | 朋友 | 未收 | 費,1,1,2
二區 | 包區 | 供電 | 30 | 安培 | 不好 | 廁所衛生,0,1,1
露友們 | 招呼 | 感覺 | 不錯 | 為,0,1,1
營地 | 搭 | 帳區 | 很小 | 帳與帳 | 相連 | 納諫 | 少收 | 帳數 | B | 區 | 號地 | 斜 | 還也算 | 帳位 | 整體 | 環境 | 還不錯 | 但衛浴 | 同廁 | 喜歡 | 下堪 | 相通 | 洗澡 | 廁 | 時 | 髒 | 水 | 流,0,1,1
會放鳥 | 營主 | 符勿 | 踩 | 雷,-1,1,0
清幽 | 營區 | 一代 | 蒼蠅 | 施肥 | 電壓 | 不穩,0,1,1
超愛的 | 營區 | 來訪 | 三次,1,1,2
三夏 | 小黑 | 蚊 | 真的 | 太 | 空間 | 夏天 | 真的 | 不建議 | 通往 | 唷 | ® | 小黑 | 蚊 | ® | 兇 | 小孩 | 叮 | 200 | 包 | 廳堂帳 | 螞蟻 | 攻陷 | 收帳 | 麻煩 | 久 | 心有 | 餘而力 | 全盤 | 清除 | 車上 | 回家 | 趕緊 | 買 | 菸 | 薰 | 藥來 | 除蟻 | 倉庫 | 車上 | 露友 | 受不了 | 提前 | 相距 | 想 | 提議 | 十月份 | 其後到 | 六月 | 此前 | 營區 | 小空間 | 衛浴 | 不錯 | 室內 | 閱讀 | 室 | 沙坑 | 桌遊區 | 常見 | 沒景點 | 或步 | 道 | 待營區 | 事實 | 俚俗 | 就近 | 蕙 | 蓀 | 林場 | 門票 | 便宜 | 仰望,0,1,1
千萬別 | 找 | 營主 | 推薦 | 看螢 | 事前 | 先 | 說 | 人收 | 150 | 元 | 螢火蟲 | 山光水色 | 真個 | 很爛 | 每戶 | 旁 | 田地 | 路 | 燈 | 光害 | 原本 | 還想 | 說諒 | 地方 | 問我們 | 看好 | 回去 | 喔 | 一個點 | 不到 | 20 | 分鐘 | 方式 | 收 | 150 | 真的 | 值得 | 解說員 | 營主 | 鴇母 | 馬 | 有感 | 應如斯價 | 錢 | 太 | 過分 | 解說員 | 給出 | 場地費 | 然後我們 | 一行 | 只好 | 摸摸 | 鼻子 | 自認 | 倒楣 | 付 | 1050 | 元 | 只能 | 說 | 相逢 | 最差 | 體驗,0,1,1
營主 | 佛心 | 管理 | 進營區 | 找到 | 營位 | 因網路 | 訂位 | 惟有 | 區域 | 營主 | 安排 | 找 | 不到 | 營主 | 只好 | 找 | 幸好 | 同區 | 位置 | 已有 | 露友 | 紮 | 營 | 詢問 | 之下 | 瞭解 | 位置 | 安營 | 紮 | 寨後住 | 兩晚 | 營主 | 確認 | 入住 | 😂 | 入住 | 兩晚 | 露營區 | 收下 | 腳 | 垃圾桶 | 座落 | 帳篷 | 旁 | 當天收 | 招來 | 蚊蟲 | 天候 | 涼爽 | 還算 | 還好 | 天氣 | 一熱起 | 來題 | 目 | 慘重 | 衛浴 | 裝置 | 屬陽春型 | 同區 | 營地 | 完善 | 小小的 | 敗筆 | 廁所 | 因連假 | 人潮 | 好多 | 百倍 | 髒 | 亂 | 差 | 營主 | 不勤勞 | 清洗 | 稍微 | 味道 | 停車 | 人身自由 | 停 | 旁邊 | 營友 | 溝通 | 擋 | 出入 | 即可,0,1,1
小而 | 美的 | 營區 | 廁所 | 戲 | 水池 | 乾淨 | 有定 | 時收 | 垃圾 | 水槽 | 貼心 | 放 | 傘 | 遮陽 | 避雨 | 區在 | 安排 | 營位 | 平均 | 一點 | 因為 | 下雨 | 積水 | 排 | 可惜 | 還好 | 露友 | 客氣 | 開放 | 抓 | 蝦,1,1,2
狗狗 | 和睦 | 相處 | 狗亂 | 沒人 | 沒人 | 清,0,1,1
營區 | 熱水 | 時間 | 鄰 | 近海 | 邊但 | 走 | 分鐘,1,1,2
小黑 | 蚊超級 | 無敵,0,1,1
草地 | 營設 | 洩水 | 道旁 | 理想 | 大雨 | 一條 | 大水 | 溝在 | 旁邊 | 營主 | 好好 | 想想 | 水槽 | 旁會 | 名特 | 優新 | 一點,-1,1,0
說 | 寬 | 敞 | 2017 | 12 | 30 | 31 | 2018 | 包 | 區 | 10 | 帳 | 不明 | 擠 | 三帳 | 營主 | 說 | app | 訂位 | 系統 | 出錯 | 不願 | 確認 | app | 訂位 | 訊息 | 和善 | 營主 | 不想 | 得罪人 | 吃 | 悶虧 | 一夜 | 五個 | 多月 | 前 | 定購 | 算 | 不爽 | 自得 | 其樂 | 三天 | 想 | 希望 | 下次 | 營關鍵 | 主見 | 說 | 解決 | 將堅強 | 解決,0,1,1
營主 | 態度 | 不佳 | 沒衛生 | 紙還 | 草皮 | 沒處理 | 燈光 | 總 | 推薦 | 朱門來 | 露宿,-1,1,0
著實 | 受不了 | 路途 | 遙遠 | 一路 | 顛簸 | 山路 | 上山 | 下山 | 暈車 | 吐 | 代價 | 美景 | 收進 | 眼底 | 溫差 | 晚上 | 穿 | 外衣 | 早上 | 一準 | 電風扇,0,1,1
環境 | 整潔 | 但園區 | 洗手 | 檯 | 數量 | 有限 | 廁所 | 提供 | 衛生紙 | 入住 | 前 | 營區 | 明定 | 10 | 30 | 禁止 | 喧 | 翌年 | 期間 | 11 | 00 | 有人 | 放煙火 | 半夜 | 點 | 多不少 | 高談 | 闊論 | 不見 | 營區 | 別樣 | 管理 | 傻眼 | 兩顆 | 星一顆 | 給地點 | 一顆 | 給乾淨,-1,1,0
集體 | 區域 | 重型 | 音響 | 裝置 | 實在 | 吵 | 早上 | 吵到 | 半天 | 建議 | 活動 | 話 | 先 | 告知 | 露友,0,1,1
四人 | 搭 | 兩帳 | 大雨 | 一人 | 睡 | 到車 | 可車 | 露的車 | 老闆 | 說 | 住 | 露營車 | 多收 | 一仗 | 錢 | 莫名其妙 | 四人 | 兩帳 | 明明 | 一仗 | 登山 | 帳 | 超小要 | 少 | 一半 | 錢 | 重點 | 開露 | 營車 | 還用 | 的電 | 傻眼,-1,1,0
一點 | 經營 | 便宜 | 經營,0,1,1
老闆 | 老闆娘 | 超棒 | 上山 | 一點 | 不無聊,1,1,2
廁所 | 蹲式 | 棒 | 囉,1,1,2
營區 | 環境 | 需 | 蒼蠅 | 小黑 | 蚊太多 | 辦,-1,1,0
營地 | 距離 | 浴室 | 廁所間 | 真的 | 遠 | 帶長 | 輩委實 | 需 | 三思 | 白天 | 兩區 | 共用 | 間 | 廁所 | 浴室 | 夜裡 | 11 | 點過 | 一間 | 浴室 | 廁所 | 上鎖 | 不資 | 僅剩 | 一間 | 浴室 | 一間 | 廁所 | 夜間 | 廁所 | 排隊 | 🤣 | 然後衛 | 生紙 | 不補 | 說 | 廁所 | 時 | 掃 | 乾淨 | 👍 | 營區 | 蚊子 | 這相應 | 我票 | 選 | 心目 | 中蟻 | 🐜 | 最多 | 營區 | 真的 | 超級 | 無敵 | 想到 | 抑會 | 害怕 | 😟,-1,1,0
這是 | 適合 | 雨棚 | 露營 | 營地 | 草皮 | 搭帳 | 打槍 | 營主 | 友善 | 難溝通 | 營區 | 營區 | 規則 | 難 | 溝通 | 前往 | 露營 | 推薦 | 一早 | 兒子 | 說 | 爸爸 | 再來 | 爛 | 泥巴 | 營地 | ㄌ | 不好玩 | 夏天 | 天氣 | 熱應 | 適合,-1,1,0
上山 | 路 | 不好 | 開 | 營主 | 貼心 | 服務 | 漂亮 | 美景 | 值得,1,1,2
浴 | 廁少 | 收 | 垃圾桶 | 推車 | 辦,-1,1,0
草皮 | 空間 | 飲水機 | 冰箱 | 冷凍櫃 | 衛浴 | 設備 | 足 | 蚊蟲 | 自然 | 提供 | 艾草 | 蚊香 | 驅蚊 | 兒童 | 沙坑 | 遊戲區 | 遮蔭 | 大雨 | 排水 | 建議 | 提供 | 護草 | 墊,1,1,2
營火蟲 | 季人數 | 控管 | 園區 | 太多 | 人數,0,1,1
衛浴 | 幾間 | 排隊 | 冰箱 | 臺 | 爆櫃 | 注目 | 小黑 | 蚊,-1,1,0
草坪 | 洗手 | 間 | 螞蟻 | 整體 | 環境 | 說 | 尚可,0,1,1
10 | 夜衝 | 搭 | 帳篷 | 蜜蜂 | 攻擊 | 包區 | 四個 | 叮 | 包 | 營主 | 辦法 | 說 | 打招呼 | 開心 | 夜衝 | 心情 | 打亂 | 痛 | 痛 | 麻 | 麻 | 山路 | 開 | 躲 | 篷裡 | 想 | 說 | 下山 | 11 | 點了 | 隔天 | 早上 | 正上方 | 樹 | 很大 | 蜂巢 | 營主 | 叮過 | 唯其如此 | 旁邊 | 一點 | 坐 | 帳篷 | 拉開 | 最小 | 叮 | 娃兒 | 六歲 | 露營 | 心得 | 真的 | 很糟 | 營主 | 收夜 | 衝費 | 想起 | 昨天晚上 | 發神經 | 逃 | 竄 | 場景 | 決不會 | 營區 | 😔,-1,1,0
整體 | 可爭 | 辯水壓 | 忽冷 | 忽熱剛 | 小孩子 | 差點 | 燙 | 傷不會 | 再造 | 訪,-1,1,0
真的 | 有種 | 庭院 | 露營 | 感覺 | 草地 | 真的 | 舒服 | 飲水機 | 熱水 | 真的 | 最麻煩 | 點遠 | 營區 | 一旁 | 繞 | 一圈 | 變得 | 半夜 | 廁所 | 小貓會 | 抓 | 蒙古包 | 雖然動 | 破壞 | 帳篷 | 風險 | 體的 | 話 | 風景 | 舒 | 適度 | 不錯,0,1,1
交通 | 浴 | 厠 | 乾淨 | 服務好,1,1,2
讚 | 讚 | 讚 | 讚 | 讚 | 很大,1,1,2
條條 | 框框 | 袞 | 袞 | 適合 | 太多 | 規則 | 自律 | 營友,-1,1,0
營主 | 說 | 本來 | 打算 | 開放 | 不開 | 放 | 給人訂 | 然後也 | 不給 | 退訂 | 金 | 一堆 | 環境 | 差 | 螞蟻 | 超級 | 無敵 | 草皮 | 沒草 | 石頭 | 經營 | 別開 | 原本 | 以為 | 負評 | 真的 | 體驗 | 負評 | 真的 | 參考 | 超級後悔 | 旅行,-1,1,0
洗澡 | 熱水乎 | 冷乎熱 | 難用 | 熱 | 水器 | 一間 | 臺 | 夠用 | 唯獨水 | 壓恐 | 做 | 改良 | 免得 | 熱 | 水器 | 穩定,0,1,1
近內灣 | 景點 | 伏季 | 可觀 | 螢火蟲,0,1,1
瘋狂 | 跳電 | 入住 | H | 區在 | 有用 | 電的 | 情況 | 瘋 | 呱 | 幾跳電 | 發現 | 頭裡 | 幾區 | 電磁爐 | 營主 | 感應 | 解決 | 面前 | 幾區 | 草皮 | 漂亮 | 但後面 | 兩區 | 幾個 | 未 | 充氣 | 床 | 墊 | 著 | 丟在 | 營位 | 旁邊 | 看起 | 稍 | 許凌亂 | 還有後面 | 兩區 | 廁所間 | 打雷 | 無敵遠 | 建議 | 想訂 | 露友 | 入住 | 前三區,0,1,1
客觀 | 提供 | 幾個 | 意見 | 草皮 | 前區 | 滿樹蔭 | 很涼爽 | 舒服 | 營位 | 提供 | 洗手 | 檯 | 很棒 | 營地給 | 很大 | 別墅帳 | 搭 | 空間 | 還很夠 | 衛浴 | 乾淨 | 蠅子 | 🪰 | 很多很多 | 很多很多 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 🪰 | 營主 | 管露友 | 品質 | 重低音 | 喇叭 | 放電音 | 沒人管 | 可憐 | 雨棚 | 區的 | 露友 | 😂 | 衛浴 | 幫 | 小孩 | 洗澡 | 蒼蠅 | 這問題 | 導致 | 這是 | 再來 | 營區,-1,1,0
景色 | 漂亮 | 環境 | 舒適 | 第一 | 希望 | 協助 | 管理 | 營區 | 秩序 | 會來 | 露營 | 鬆 | 勁 | 遠離 | 城市 | 生活 | 委實 | 不幸 | 喝醉 | 練 | 蕭 | 唯 | 露客 | 半夜 | 點還 | 大聲 | 聊天 | 睡 | 一半 | 吵醒 | 那種 | 心情 | 真的 | 很糟 | 希望 | 善待 | 寵物 | 狗狗 | 久 | 洗澡 | 環境 | 乾淨 | 狗狗 | 隔壁 | 喝水 | 碗 | 區域 | 鐵鏈 | 感覺 | 勒 | 緊 | 第三 | 廁所應 | 巡視 | 清潔 | 尿 | 騷味,0,1,1
此營區 | 優點 | 老闆 | 親切 | 景觀 | 不錯 | 缺點 | 連假 | 往營區 | 因為 | 旁邊 | 恩愛農場 | 路 | 小且 | 路線 | 需 | 12 | 分鐘 | 會車 | 很花 | 時間 | 營區 | 活動 | 空間 | 電壓 | 水溫 | 不穩 | 人多要 | 花 | 時間 | 等待 | 不便,1,1,2
下雨 | 會積 | 水 | 泥濘 | 特級 | 可怕 | 搭 | 帳時 | 下雨 | 雨水 | 排 | 往帳 | 內流,-1,1,0
離新北 | 超級 | 露營區 | 若想 | 露營 | 不想 | 離家 | 太遠 | 優質 | 首選 | 地方,1,1,2
B | 區營位 | 夜衝 | 週 | 六一 | 晚 | 心得 | 優點 | 環境 | 乾淨 | 相差 | 北埔 | 城區 | 添 | 不想 | 開伙 | 沒題 | 材 | 適合 | 一朝一夕 | 偷懶 | 輕裝 | 露營 | 營區 | 照片 | 更新 | 原本 | 區旁 | 鞦 | 韆 | 水池 | 球池 | 沙坑 | 原因 | 消失 | 剩 | 草皮 | 區域 | 記得 | 帶遊具 | 洗 | 一半 | 熱水 | 2030 | 興許 | 終極 | 時段 | 的關 | 係 | and | 沐浴 | 洗 | 髮 | 精 | 壓試 | 兩間 | 故障 | 出不來 | 標示 | 2200 | 安靜 | 第一晚 | 緊鄰區 | 喝酒 | 喧鬧 | 深夜 | 晚有 | 小孩 | 競技 | 奔跑 | 喧 | 2230 | 未 | 營主 | 規勸,0,1,1
不用 | 晚 | 洗澡 | 沒燒 | 沒熱水 | 熱油,0,1,1
營區 | 不錯 | 風景 | 管理 | 露客 | 還有夜 | 衝十點 | 一點 | 還在 | 打釘當 | 夜市 | 大小 | 聲 | 優良 | 臺 | 灣人 | 贊贊,0,1,1
亮點 | 露宿 | 場地 | 很大 | 營位 | 很大 | 營主 | 用心 | 維護 | 親子 | 裝置 | 風景 | 優美 | 缺點 | 野貓 | 第一天 | 禮拜 | 五夜 | 牛肉 | 放在 | 水糟 | 退冰 | 被貓 | 整包 | 咬 | 走 | 第二天 | 星期六 | 全雞 | 放在 | 鑊 | 子 | 退冰 | 再加 | 鍋蓋 | 有用 | 親 | 眼看 | 隻 | 野貓 | 鍋蓋 | 弄 | 開 | 偷吃 | 雞 | 咬 | 亂 | 七八 | 糟 | 雞 | 吃 | 丟 | 果皮筒 | 裡 | P | S | 早上 | 00 | 猴群 | 氈 | 包 | 比肩 | 鄰 | 覓 | 食 | 食材,0,1,1
景色 | 優美 | 放 | 鬆 | 心情 | 紓 | 解壓力 | 地方,1,1,2
洗手 | 間 | 沒人 | 抉剔 | 爬梳 | 夜晚 | 髒 | 垃圾桶 | 洗澡 | 沒熱水 | 週日 | 2020 | 09 | 20 | 早上 | 連營區 | 水槽 | 沒水,-1,1,0
此路不通 | 前往 | 竹 | 62 | 為,0,1,1
衛浴 | 真的 | 不好 | 水 | 提供 | 提早 | 說 | 導致 | 接受 | 廁所 | 骯 | 髒 | 洗澡 | 洗碗 | 風景 | 美 | 享受 | 大自然,-1,1,0
裝置 | 不憂 | 景色 | 收費,0,1,1
月 | 前致 | 電給 | 營主 | 訂營位 | 確認 | 工夫 | 營主 | 說 | 不用 | 付款 | 幫 | 訂購 | 時間 | 不用 | 網站 | 訂位 | 一週 | 前致 | 電確 | 認 | 預訂 | 營位給 | 嫖客 | 說 | 因為 | 我輩 | 未 | 付款 | 不用 | 付款 | 營主 | 說 | 不協調 | 說 | 不好意思 | 一點 | 負責任 | 營主,-1,1,0
環境 | 顆星 | C | 區螞蟻 | 超多 | 一群 | 喝酒 | 聊天 | 半夜 | 點講 | 幾次 | 沒效 | 真 | 公德心 | 聽 | 說 | 營主 | 這也 | 不會管 | 營位 | 安排 | 挑選 | 問說 | 選 | 竟應 | 說 | 有人 | 訂是 | 區 | 環境 | 衛生 | 真的 | 很乾淨,0,1,1
掉 | 點兒 | 積水 | 泥濘 | 蚊蟲,0,1,1
